GeneID	Chr	Start	End	Strand	Length	logFC	logCPM	PValue	FDR
MSTRG.2448	chr7	66573229	66573343	-	115	7.886486	0.436922074	1.462706E-30	8.334846E-30
MSTRG.2448	chr7	66573229	66573343	-	115	7.886486	0.436922074	1.462706E-30	8.334846E-30
MSTRG.2448	chr7	66573229	66573343	-	115	7.886486	0.436922074	1.462706E-30	8.334846E-30
MSTRG.2448	chr7	66573229	66573343	-	115	7.886486	0.436922074	1.462706E-30	8.334846E-30
MSTRG.2448	chr7	66573229	66573343	-	115	7.886486	0.436922074	1.462706E-30	8.334846E-30
MSTRG.2448	chr7	66573229	66573343	-	115	7.886486	0.436922074	1.462706E-30	8.334846E-30
MSTRG.2448	chr7	66573229	66573343	-	115	7.886486	0.436922074	1.462706E-30	8.334846E-30
MSTRG.2448	chr7	66573229	66573343	-	115	7.886486	0.436922074	1.462706E-30	8.334846E-30
MSTRG.2448	chr7	66516430	66530634	-	14205	3.532782	5.814960775	2.157076E-30	1.225857E-29
MSTRG.2448	chr7	66573229	66573432	-	204	7.985947	0.527145664	4.690538E-30	2.654538E-29
MSTRG.2448	chr7	66939318	66939452	-	135	6.624634	2.184360547	5.825907E-30	3.28005E-29
MSTRG.2448	chr7	66939306	66939433	-	128	6.624634	2.184360547	5.825907E-30	3.28005E-29
MSTRG.2448	chr7	66939318	66939452	-	135	6.624634	2.184360547	5.825907E-30	3.28005E-29
MSTRG.2448	chr7	66939318	66939452	-	135	6.624634	2.184360547	5.825907E-30	3.28005E-29
MSTRG.2448	chr7	66939306	66939433	-	128	6.624634	2.184360547	5.825907E-30	3.28005E-29
MSTRG.2448	chr7	66939318	66939452	-	135	6.624634	2.184360547	5.825907E-30	3.28005E-29
MSTRG.2448	chr7	66939306	66939433	-	128	6.624634	2.184360547	5.825907E-30	3.28005E-29
MSTRG.2448	chr7	66939306	66939433	-	128	6.624634	2.184360547	5.825907E-30	3.28005E-29
MSTRG.2448	chr7	66939306	66939433	-	128	6.624634	2.184360547	5.825907E-30	3.28005E-29
MSTRG.2448	chr7	66939306	66939452	-	147	6.624634	2.184360547	5.825907E-30	3.28005E-29
MSTRG.2448	chr7	66939306	66939433	-	128	6.624634	2.184360547	5.825907E-30	3.28005E-29
MSTRG.2448	chr7	66939318	66939452	-	135	6.624634	2.184360547	5.825907E-30	3.28005E-29
MSTRG.2448	chr7	66939306	66939433	-	128	6.624634	2.184360547	5.825907E-30	3.28005E-29
MSTRG.2448	chr7	66939306	66939433	-	128	6.624634	2.184360547	5.825907E-30	3.28005E-29
MSTRG.2448	chr7	66939318	66939452	-	135	6.624634	2.184360547	5.825907E-30	3.28005E-29
MSTRG.2448	chr7	66939306	66939433	-	128	6.624634	2.184360547	5.825907E-30	3.28005E-29
MSTRG.2448	chr7	66939306	66939433	-	128	6.624634	2.184360547	5.825907E-30	3.28005E-29
MSTRG.2448	chr7	66939306	66939433	-	128	6.624634	2.184360547	5.825907E-30	3.28005E-29
MSTRG.2448	chr7	66939306	66939433	-	128	6.624634	2.184360547	5.825907E-30	3.28005E-29
MSTRG.2448	chr7	66600819	66600941	-	123	8.696482	1.067742183	1.18893E-29	6.618587E-29
MSTRG.2448	chr7	66600819	66600941	-	123	8.696482	1.067742183	1.18893E-29	6.618587E-29
MSTRG.2448	chr7	66600819	66600941	-	123	8.696482	1.067742183	1.18893E-29	6.618587E-29
MSTRG.2448	chr7	66600819	66600941	-	123	8.696482	1.067742183	1.18893E-29	6.618587E-29
MSTRG.2448	chr7	66600819	66600941	-	123	8.696482	1.067742183	1.18893E-29	6.618587E-29
MSTRG.2448	chr7	66600819	66600941	-	123	8.696482	1.067742183	1.18893E-29	6.618587E-29
MSTRG.2448	chr7	66600819	66600941	-	123	8.696482	1.067742183	1.18893E-29	6.618587E-29
MSTRG.2448	chr7	66600819	66600941	-	123	8.696482	1.067742183	1.18893E-29	6.618587E-29
MSTRG.2448	chr7	66600819	66600941	-	123	8.696482	1.067742183	1.18893E-29	6.618587E-29
MSTRG.2448	chr7	66600819	66600941	-	123	8.696482	1.067742183	1.18893E-29	6.618587E-29
MSTRG.2448	chr7	66600819	66600941	-	123	8.696482	1.067742183	1.18893E-29	6.618587E-29
MSTRG.2448	chr7	66600819	66600941	-	123	8.696482	1.067742183	1.18893E-29	6.618587E-29
MSTRG.2448	chr7	66600819	66600941	-	123	8.696482	1.067742183	1.18893E-29	6.618587E-29
MSTRG.2448	chr7	66600819	66600941	-	123	8.696482	1.067742183	1.18893E-29	6.618587E-29
MSTRG.2448	chr7	66600819	66600941	-	123	8.696482	1.067742183	1.18893E-29	6.618587E-29
MSTRG.2448	chr7	66597312	66597356	-	45	8.519483	0.921997925	1.245794E-29	6.913951E-29
MSTRG.2448	chr7	66597312	66597356	-	45	8.519483	0.921997925	1.245794E-29	6.913951E-29
MSTRG.2448	chr7	66597312	66597356	-	45	8.519483	0.921997925	1.245794E-29	6.913951E-29
MSTRG.2448	chr7	66597312	66597356	-	45	8.519483	0.921997925	1.245794E-29	6.913951E-29
MSTRG.2448	chr7	66597312	66597356	-	45	8.519483	0.921997925	1.245794E-29	6.913951E-29
MSTRG.2448	chr7	66597312	66597356	-	45	8.519483	0.921997925	1.245794E-29	6.913951E-29
MSTRG.2448	chr7	66597312	66597356	-	45	8.519483	0.921997925	1.245794E-29	6.913951E-29
MSTRG.2448	chr7	66597312	66597356	-	45	8.519483	0.921997925	1.245794E-29	6.913951E-29
MSTRG.2448	chr7	66597312	66597356	-	45	8.519483	0.921997925	1.245794E-29	6.913951E-29
MSTRG.2448	chr7	66597312	66597356	-	45	8.519483	0.921997925	1.245794E-29	6.913951E-29
MSTRG.2448	chr7	66597312	66597356	-	45	8.519483	0.921997925	1.245794E-29	6.913951E-29
MSTRG.2448	chr7	66597312	66597356	-	45	8.519483	0.921997925	1.245794E-29	6.913951E-29
MSTRG.2448	chr7	66597312	66597356	-	45	8.519483	0.921997925	1.245794E-29	6.913951E-29
MSTRG.2448	chr7	66597312	66597356	-	45	8.519483	0.921997925	1.245794E-29	6.913951E-29
MSTRG.2448	chr7	66597312	66597356	-	45	8.519483	0.921997925	1.245794E-29	6.913951E-29
MSTRG.2448	chr7	66680435	66680557	-	123	8.885072	1.221517518	2.853423E-26	1.471023E-25
MSTRG.2448	chr7	66680435	66680557	-	123	8.885072	1.221517518	2.853423E-26	1.471023E-25
MSTRG.2448	chr7	66680435	66680557	-	123	8.885072	1.221517518	2.853423E-26	1.471023E-25
MSTRG.2448	chr7	66465881	66485019	-	19139	2.066616	4.530290159	1.249135E-25	6.344472E-25
MSTRG.2448	chr7	66603209	66603313	-	105	7.828205	0.371294655	1.37013E-24	6.761837E-24
MSTRG.2448	chr7	66603209	66603313	-	105	7.828205	0.371294655	1.37013E-24	6.761837E-24
MSTRG.2448	chr7	66603209	66603313	-	105	7.828205	0.371294655	1.37013E-24	6.761837E-24
MSTRG.2448	chr7	66603209	66603313	-	105	7.828205	0.371294655	1.37013E-24	6.761837E-24
MSTRG.2448	chr7	66603209	66603313	-	105	7.828205	0.371294655	1.37013E-24	6.761837E-24
MSTRG.2448	chr7	66603209	66603313	-	105	7.828205	0.371294655	1.37013E-24	6.761837E-24
MSTRG.2448	chr7	66603209	66603313	-	105	7.828205	0.371294655	1.37013E-24	6.761837E-24
MSTRG.2448	chr7	66603209	66603313	-	105	7.828205	0.371294655	1.37013E-24	6.761837E-24
MSTRG.2448	chr7	66603209	66603313	-	105	7.828205	0.371294655	1.37013E-24	6.761837E-24
MSTRG.2448	chr7	66603209	66603313	-	105	7.828205	0.371294655	1.37013E-24	6.761837E-24
MSTRG.2448	chr7	66603209	66603313	-	105	7.828205	0.371294655	1.37013E-24	6.761837E-24
MSTRG.2448	chr7	66603209	66603313	-	105	7.828205	0.371294655	1.37013E-24	6.761837E-24
MSTRG.2448	chr7	66603209	66603313	-	105	7.828205	0.371294655	1.37013E-24	6.761837E-24
MSTRG.2448	chr7	66603209	66603313	-	105	7.828205	0.371294655	1.37013E-24	6.761837E-24
MSTRG.2448	chr7	66603209	66603313	-	105	7.828205	0.371294655	1.37013E-24	6.761837E-24
MSTRG.2448	chr7	66603209	66603313	-	105	7.828205	0.371294655	1.37013E-24	6.761837E-24
MSTRG.2448	chr7	66603214	66603313	-	100	7.828205	0.371294655	1.37013E-24	6.761837E-24
MSTRG.2448	chr7	66603214	66603313	-	100	7.828205	0.371294655	1.37013E-24	6.761837E-24
MSTRG.2448	chr7	66603214	66603313	-	100	7.828205	0.371294655	1.37013E-24	6.761837E-24
MSTRG.2448	chr7	66603214	66603313	-	100	7.828205	0.371294655	1.37013E-24	6.761837E-24
MSTRG.2448	chr7	66603214	66603313	-	100	7.828205	0.371294655	1.37013E-24	6.761837E-24
MSTRG.2448	chr7	66603214	66603313	-	100	7.828205	0.371294655	1.37013E-24	6.761837E-24
MSTRG.2448	chr7	66603214	66603313	-	100	7.828205	0.371294655	1.37013E-24	6.761837E-24
MSTRG.2448	chr7	66603214	66603313	-	100	7.828205	0.371294655	1.37013E-24	6.761837E-24
MSTRG.2448	chr7	66603214	66603313	-	100	7.828205	0.371294655	1.37013E-24	6.761837E-24
MSTRG.2448	chr7	66603214	66603313	-	100	7.828205	0.371294655	1.37013E-24	6.761837E-24
MSTRG.2448	chr7	66603214	66603313	-	100	7.828205	0.371294655	1.37013E-24	6.761837E-24
MSTRG.2448	chr7	66603214	66603313	-	100	7.828205	0.371294655	1.37013E-24	6.761837E-24
MSTRG.2448	chr7	66603214	66603313	-	100	7.828205	0.371294655	1.37013E-24	6.761837E-24
MSTRG.2448	chr7	66603214	66603313	-	100	7.828205	0.371294655	1.37013E-24	6.761837E-24
MSTRG.2448	chr7	66603214	66603313	-	100	7.828205	0.371294655	1.37013E-24	6.761837E-24
MSTRG.2448	chr7	66603214	66603313	-	100	7.828205	0.371294655	1.37013E-24	6.761837E-24
MSTRG.2448	chr7	66603214	66603313	-	100	7.828205	0.371294655	1.37013E-24	6.761837E-24
MSTRG.2448	chr7	66603214	66603313	-	100	7.828205	0.371294655	1.37013E-24	6.761837E-24
MSTRG.2448	chr7	66603214	66603313	-	100	7.828205	0.371294655	1.37013E-24	6.761837E-24
MSTRG.2448	chr7	66603214	66603313	-	100	7.828205	0.371294655	1.37013E-24	6.761837E-24
MSTRG.2448	chr7	66539396	66539466	-	71	5.722537	0.884447079	2.259805E-24	1.106379E-23
MSTRG.2448	chr7	66539396	66539466	-	71	5.722537	0.884447079	2.259805E-24	1.106379E-23
MSTRG.2448	chr7	66539396	66539466	-	71	5.722537	0.884447079	2.259805E-24	1.106379E-23
MSTRG.2448	chr7	66539396	66539466	-	71	5.722537	0.884447079	2.259805E-24	1.106379E-23
MSTRG.2448	chr7	66539396	66539466	-	71	5.722537	0.884447079	2.259805E-24	1.106379E-23
MSTRG.2448	chr7	66539396	66539466	-	71	5.722537	0.884447079	2.259805E-24	1.106379E-23
MSTRG.2448	chr7	66539396	66539466	-	71	5.722537	0.884447079	2.259805E-24	1.106379E-23
MSTRG.2448	chr7	66539396	66539466	-	71	5.722537	0.884447079	2.259805E-24	1.106379E-23
MSTRG.2448	chr7	66539396	66539466	-	71	5.722537	0.884447079	2.259805E-24	1.106379E-23
MSTRG.2448	chr7	66539396	66539466	-	71	5.722537	0.884447079	2.259805E-24	1.106379E-23
MSTRG.2448	chr7	66539396	66539466	-	71	5.722537	0.884447079	2.259805E-24	1.106379E-23
MSTRG.2448	chr7	66539396	66539466	-	71	5.722537	0.884447079	2.259805E-24	1.106379E-23
MSTRG.2448	chr7	66539396	66539466	-	71	5.722537	0.884447079	2.259805E-24	1.106379E-23
MSTRG.2448	chr7	66539396	66539466	-	71	5.722537	0.884447079	2.259805E-24	1.106379E-23
MSTRG.2448	chr7	66539396	66539466	-	71	5.722537	0.884447079	2.259805E-24	1.106379E-23
MSTRG.2448	chr7	66539396	66539466	-	71	5.722537	0.884447079	2.259805E-24	1.106379E-23
MSTRG.2448	chr7	66539396	66539466	-	71	5.722537	0.884447079	2.259805E-24	1.106379E-23
MSTRG.2448	chr7	66577819	66579518	-	1700	5.257457	1.553591349	8.122262E-24	3.905402E-23
MSTRG.2448	chr7	66577819	66579519	-	1701	5.257457	1.553591349	8.122262E-24	3.905402E-23
MSTRG.2448	chr7	66680009	66680054	-	46	8.871255	1.213679936	2.706156E-22	1.23799E-21
MSTRG.2448	chr7	66680009	66680054	-	46	8.871255	1.213679936	2.706156E-22	1.23799E-21
MSTRG.2448	chr7	66680009	66680054	-	46	8.871255	1.213679936	2.706156E-22	1.23799E-21
MSTRG.2448	chr7	66680009	66680054	-	46	8.871255	1.213679936	2.706156E-22	1.23799E-21
MSTRG.2448	chr7	66680009	66680054	-	46	8.871255	1.213679936	2.706156E-22	1.23799E-21
MSTRG.2448	chr7	66680009	66680054	-	46	8.871255	1.213679936	2.706156E-22	1.23799E-21
MSTRG.2448	chr7	66680009	66680054	-	46	8.871255	1.213679936	2.706156E-22	1.23799E-21
MSTRG.2448	chr7	66680009	66680054	-	46	8.871255	1.213679936	2.706156E-22	1.23799E-21
MSTRG.2448	chr7	66680009	66680054	-	46	8.871255	1.213679936	2.706156E-22	1.23799E-21
MSTRG.2448	chr7	66680009	66680054	-	46	8.871255	1.213679936	2.706156E-22	1.23799E-21
MSTRG.2448	chr7	66929180	66929249	-	70	7.43562	0.099711794	8.959139E-21	3.898887E-20
MSTRG.2448	chr7	66929180	66929249	-	70	7.43562	0.099711794	8.959139E-21	3.898887E-20
MSTRG.2448	chr7	66929180	66929249	-	70	7.43562	0.099711794	8.959139E-21	3.898887E-20
MSTRG.2448	chr7	66929180	66929249	-	70	7.43562	0.099711794	8.959139E-21	3.898887E-20
MSTRG.2448	chr7	66929180	66929249	-	70	7.43562	0.099711794	8.959139E-21	3.898887E-20
MSTRG.2448	chr7	66929180	66929249	-	70	7.43562	0.099711794	8.959139E-21	3.898887E-20
MSTRG.2448	chr7	66929180	66929249	-	70	7.43562	0.099711794	8.959139E-21	3.898887E-20
MSTRG.2448	chr7	66929180	66929249	-	70	7.43562	0.099711794	8.959139E-21	3.898887E-20
MSTRG.2448	chr7	66929180	66929249	-	70	7.43562	0.099711794	8.959139E-21	3.898887E-20
MSTRG.2448	chr7	66929180	66929249	-	70	7.43562	0.099711794	8.959139E-21	3.898887E-20
MSTRG.2448	chr7	66585930	66586040	-	111	8.119213	0.605380524	9.561783E-20	3.983885E-19
MSTRG.2448	chr7	66585930	66586040	-	111	8.119213	0.605380524	9.561783E-20	3.983885E-19
MSTRG.2448	chr7	66585930	66586040	-	111	8.119213	0.605380524	9.561783E-20	3.983885E-19
MSTRG.2448	chr7	66585930	66586040	-	111	8.119213	0.605380524	9.561783E-20	3.983885E-19
MSTRG.2448	chr7	66585930	66586040	-	111	8.119213	0.605380524	9.561783E-20	3.983885E-19
MSTRG.2448	chr7	66585930	66586040	-	111	8.119213	0.605380524	9.561783E-20	3.983885E-19
MSTRG.2448	chr7	66585930	66586040	-	111	8.119213	0.605380524	9.561783E-20	3.983885E-19
MSTRG.2448	chr7	66585930	66586040	-	111	8.119213	0.605380524	9.561783E-20	3.983885E-19
MSTRG.2448	chr7	66585930	66586040	-	111	8.119213	0.605380524	9.561783E-20	3.983885E-19
MSTRG.2448	chr7	66585930	66586040	-	111	8.119213	0.605380524	9.561783E-20	3.983885E-19
MSTRG.2448	chr7	66585930	66586040	-	111	8.119213	0.605380524	9.561783E-20	3.983885E-19
MSTRG.2448	chr7	66585930	66586040	-	111	8.119213	0.605380524	9.561783E-20	3.983885E-19
MSTRG.2448	chr7	66585930	66586040	-	111	8.119213	0.605380524	9.561783E-20	3.983885E-19
MSTRG.2448	chr7	66588216	66588284	-	69	7.671833	0.243867003	1.122342E-19	4.653327E-19
MSTRG.2448	chr7	66588216	66588284	-	69	7.671833	0.243867003	1.122342E-19	4.653327E-19
MSTRG.2448	chr7	66588216	66588284	-	69	7.671833	0.243867003	1.122342E-19	4.653327E-19
MSTRG.2448	chr7	66588216	66588284	-	69	7.671833	0.243867003	1.122342E-19	4.653327E-19
MSTRG.2448	chr7	66588216	66588284	-	69	7.671833	0.243867003	1.122342E-19	4.653327E-19
MSTRG.2448	chr7	66588216	66588284	-	69	7.671833	0.243867003	1.122342E-19	4.653327E-19
