GeneID Chr Start End Strand Length logFC logCPM PValue FDR
MSTRG.1061.1 chr15 58804292 58850547 - 46256 6.421271 7.7686059 1.115566E-53 1.252663E-51
MSTRG.1062.1 chr15 59171225 59225859 - 54635 0.6095954 8.9818572 0.0005753088 0.00181975
MSTRG.1063.1 chr15 58879309 58885972 - 6664 0.02252823 4.7613425 1 1
MSTRG.1067.1 chr15 59001776 59072593 - 70818 -0.6377833 5.8741666 0.05531412 0.1009086
MSTRG.1067.2 chr15 59059946 59072593 - 12648 -1.186853 4.5938818 0.002128219 0.005821225
MSTRG.1068.1 chr15 59011246 59109925 - 98680 -0.6254221 6.166165 0.03672849 0.07078613
MSTRG.107.1 chr15 25280823 25281068 - 246 -4.702303 3.9120358 6.025763E-08 3.621399E-07
MSTRG.1070.1 chr15 59140665 59163226 - 22562 0.2511323 9.5685097 0.2172985 0.3164549
MSTRG.1071.1 chr15 59145115 59158361 - 13247 -1.216026 8.0787606 2.025611E-06 9.722475E-06
MSTRG.1075.1 chr15 59845120 59845322 - 203 1.179888 4.6525639 0.01475181 0.03164704
MSTRG.1077.1 chr15 59826893 59827359 - 467 -1.060858 2.1928865 0.2033464 0.3016964
MSTRG.1077.2 chr15 59826893 59827359 - 467 -1.060858 2.1928865 0.2033464 0.3016964
MSTRG.1079.1 chr15 55492770 55507864 - 15095 3.178642 7.259371 1.137123E-26 3.675835E-25
MSTRG.1081.1 chr15 55495164 55611370 - 116207 1.987346 8.1571503 4.496785E-21 9.26946E-20
MSTRG.1083.1 chr15 55596137 55596671 - 535 -0.2945714 2.0216124 0.8161617 0.8872769
MSTRG.1086.1 chr15 55646956 55708999 - 62044 0.8576712 9.524294 0.0002624433 0.0008803818
MSTRG.1086.2 chr15 55646956 55712188 - 65233 0.847109 9.5386455 0.0002833018 0.000946757
MSTRG.1086.8 chr15 55647455 55700658 - 53204 0.8724795 9.4935076 0.0002369929 0.0008044937
MSTRG.1086.9 chr15 55647455 55700590 - 53136 0.8724795 9.4935076 0.0002369929 0.0008044937
MSTRG.1088.1 chr15 55662748 55746466 - 83719 0.1174285 7.8859225 0.6378066 0.7379394
MSTRG.1088.2 chr15 55662794 55788405 - 125612 0.06592111 8.0225386 0.7832135 0.8580159
MSTRG.1092.1 chr15 55734618 55735472 - 855 0.2062023 4.8143738 0.5600426 0.6722086
MSTRG.1093.1 chr15 55736909 55739431 - 2523 0.5610596 2.4477981 0.2771785 0.3862575
MSTRG.1094.1 chr15 55761665 55764012 - 2348 0.008869355 2.7615619 1 1
MSTRG.1095.1 chr15 55776414 55776701 - 288 0.7324742 2.0132896 0.3630537 0.4848671
MSTRG.1096.1 chr15 55793561 56361880 - 568320 0.99649 9.255908 3.127259E-06 1.450436E-05
MSTRG.1096.2 chr15 56114822 56279092 - 164271 2.513899 7.8452192 3.030233E-23 7.143649E-22
MSTRG.1096.3 chr15 56358660 56606791 - 248132 -0.3946001 8.2682467 0.1216054 0.1974469
MSTRG.1096.4 chr15 56361397 56606772 - 245376 -0.4475356 8.2359746 0.08182553 0.1412989
MSTRG.1096.5 chr15 56559931 56606804 - 46874 0.3799648 4.0098216 0.3329345 0.450565
MSTRG.1096.6 chr15 56559931 56803556 - 243626 -0.3582689 6.8941584 0.2678881 0.3761364
MSTRG.1099.1 chr15 55849418 55849690 - 273 0.3342243 1.8018028 0.869865 0.9274647
MSTRG.11.1 chr15 21244328 21244738 - 411 0.5469209 1.2358978 0.4781259 0.5974123
MSTRG.1102.1 chr15 55892886 55938810 - 45925 -0.8678694 5.9773534 0.03338206 0.06519051
MSTRG.1112.1 chr15 56403346 56404004 - 659 -0.9288074 2.1763086 0.1029195 0.1723537
MSTRG.1117.1 chr15 56667241 56771836 - 104596 -0.5602157 6.4764504 0.1275525 0.205694
MSTRG.1117.2 chr15 56767335 56868520 - 101186 0.7070797 4.8399814 0.01727069 0.0361955
MSTRG.1119.1 chr15 56804920 56805343 - 424 2.795134 1.3625254 1.204607E-05 5.079108E-05
MSTRG.1120.1 chr15 56833007 56833582 - 576 0.6027802 1.7622359 0.3269774 0.4440524
MSTRG.1124.1 chr15 59423625 59665148 - 241524 1.800029 8.1642531 5.39527E-14 5.741051E-13
MSTRG.1128.1 chr15 59693550 59693966 - 417 1.181385 5.5291617 0.0003152515 0.001042774
MSTRG.1129.1 chr15 59712891 59713222 - 332 -1.93564 1.856794 0.2149837 0.3138335
MSTRG.1130.1 chr15 60593888 60594636 - 749 0.08257055 1.1065551 1 1
MSTRG.1131.1 chr15 60321133 60372320 - 51188 -0.397598 3.4149368 0.4174785 0.5370948
MSTRG.1131.2 chr15 60335179 60372329 - 37151 -0.2942727 3.3201246 0.5774789 0.688489
MSTRG.1131.3 chr15 60362068 60372320 - 10253 -0.3631774 2.9887219 0.6200558 0.722947
MSTRG.1135.1 chr15 59926290 60196244 - 269955 0.8532683 11.5917402 9.182634E-05 0.0003357524
MSTRG.1136.2 chr15 59930286 59949769 - 19484 0.4333808 7.1906466 0.0656426 0.1175397
MSTRG.1137.1 chr15 59951346 59981698 - 30353 1.097994 8.9223505 1.535152E-08 9.924992E-08
MSTRG.1140.1 chr15 60073385 60073601 - 217 -0.418044 1.1251127 1 1
MSTRG.1147.1 chr15 60658063 60659298 - 1236 1.289871 4.9089923 0.05572828 0.1014906
MSTRG.1148.1 chr15 61547776 61552888 - 5113 0.1603035 2.0735049 0.7341302 0.8164017
MSTRG.1156.5 chr15 60780639 60969495 - 188857 1.285782 8.3017289 1.437443E-07 8.070485E-07
MSTRG.1156.6 chr15 60780683 61308808 - 528126 1.201725 8.4984 1.434198E-07 8.062876E-07
MSTRG.1156.7 chr15 61468280 61521554 - 53275 1.30421 3.6702011 0.003004204 0.007922706
MSTRG.1157.1 chr15 60921133 60923556 - 2424 0.4287522 1.4307532 0.6157856 0.7194844
MSTRG.1159.1 chr15 61138045 61204714 - 66670 0.8043083 3.0817428 0.07590701 0.1329619
MSTRG.1160.1 chr15 61239352 61240086 - 735 0.3881378 3.1168492 0.3266012 0.4436827
MSTRG.1163.1 chr15 62511171 62511652 - 482 -0.1758417 1.6942931 0.6108765 0.7157085
MSTRG.1167.1 chr15 62588669 62588939 - 271 0.0410883 1.5656596 1 1
MSTRG.1168.1 chr15 62144588 62352671 - 208084 -0.0973152 9.1644232 0.5837979 0.6936969
MSTRG.1168.2 chr15 62144588 62352671 - 208084 -0.0973152 9.1644232 0.5837979 0.6936969
MSTRG.1168.5 chr15 62144601 62352671 - 208071 -0.0973152 9.1644232 0.5837979 0.6936969
MSTRG.1168.6 chr15 62144601 62352671 - 208071 -0.0973152 9.1644232 0.5837979 0.6936969
MSTRG.1169.1 chr15 62205019 62308862 - 103844 -0.1239107 7.6772425 0.6087556 0.7142041
MSTRG.1169.2 chr15 62298316 62341654 - 43339 -0.2261321 5.1640616 0.4219729 0.5416842
MSTRG.1169.3 chr15 62298478 62308863 - 10386 -0.2183255 3.7505478 0.6034116 0.7096906
MSTRG.1170.1 chr15 62294123 62309284 - 15162 0.3818215 4.7578583 0.1980195 0.295747
MSTRG.1171.1 chr15 62294329 62308422 - 14094 0.2822657 4.5450148 0.3927887 0.5128609
MSTRG.1175.1 chr15 62309468 62342192 - 32725 -0.2024168 4.424008 0.5123978 0.6317254
MSTRG.1177.1 chr15 62348371 62349324 - 954 -0.01776415 3.0200653 1 1
MSTRG.1184.1 chr15 63390460 63391267 - 808 0.6607964 3.2058182 0.06250896 0.1125539
MSTRG.1195.1 chr15 63628736 63702650 - 73915 -1.366973 4.1853719 0.004164492 0.01048371
MSTRG.1198.1 chr15 63761932 63762160 - 229 2.005375 1.4295617 0.006695886 0.01585535
MSTRG.1199.1 chr15 63762671 63778613 - 15943 0.3596464 3.1960073 0.4497573 0.5708252
MSTRG.1201.1 chr15 62622860 62625356 - 2497 0.01518239 2.9822623 1 1
MSTRG.1201.2 chr15 62623264 62625356 - 2093 -0.02327769 2.9735329 1 1
MSTRG.1201.3 chr15 62623806 62983260 - 359455 -0.9244835 6.8270569 0.001698935 0.004775595
MSTRG.1201.4 chr15 62623806 62625416 - 1611 -0.2873921 2.8327476 0.6295434 0.7309556
MSTRG.1201.5 chr15 62623807 62624873 - 1067 0.2685409 1.3400445 0.7611173 0.8378966
MSTRG.1206.1 chr15 62731524 62800714 - 69191 0.3101637 4.4700872 0.4029448 0.5233989
MSTRG.1210.1 chr15 63134049 63135042 - 994 -5.077868 4.7807814 4.766049E-13 4.570052E-12
MSTRG.1211.1 chr15 63900812 64068259 - 167448 -0.5047958 9.1997864 0.1081554 0.17953
MSTRG.1211.10 chr15 63900814 64126150 - 225337 -0.4875785 9.2292887 0.1154926 0.1891773
MSTRG.1211.11 chr15 63900814 64126300 - 225487 -0.4882681 9.2295123 0.1151707 0.1890128
MSTRG.1211.12 chr15 63900814 64068965 - 168152 -0.5047954 9.1998214 0.1081724 0.17953
MSTRG.1211.14 chr15 63939186 64068259 - 129074 -0.815589 8.1672295 0.02046405 0.04224485
MSTRG.1211.2 chr15 63900812 64126300 - 225489 -0.4882681 9.2295123 0.1151707 0.1890128
MSTRG.1211.3 chr15 63900812 64126131 - 225320 -0.4875785 9.2292887 0.1154926 0.1891773
MSTRG.1211.4 chr15 63900812 64072876 - 172065 -0.4964014 9.2058761 0.1130893 0.1864196
MSTRG.1211.5 chr15 63900812 63929393 - 28582 -0.1041627 7.899709 0.7211982 0.8065776
MSTRG.1211.6 chr15 63900812 64040240 - 139429 -0.4929909 9.105276 0.1113238 0.1836886
MSTRG.1211.7 chr15 63900812 63979217 - 78406 -0.4726825 8.856229 0.1285858 0.2070474
MSTRG.1211.8 chr15 63900812 63937884 - 37073 -0.2082779 8.2343059 0.4881639 0.6067566
MSTRG.1211.9 chr15 63900814 64126150 - 225337 -0.4875785 9.2292887 0.1154926 0.1891773
MSTRG.1214.1 chr15 64199231 64219983 - 20753 -0.7144178 6.9445528 0.06342461 0.1140467
MSTRG.1214.2 chr15 64199233 64338583 - 139351 -0.1908421 7.5749611 0.5168959 0.6347035
MSTRG.1217.1 chr15 64353641 64354007 - 367 2.94938 3.3217647 2.449879E-10 1.897211E-09
MSTRG.1219.2 chr15 64457725 64648363 - 190639 -0.3430722 7.3236208 0.1132411 0.1864196
MSTRG.1219.3 chr15 64457727 64648362 - 190636 -0.3430722 7.3236208 0.1132411 0.1864196
MSTRG.1220.1 chr15 64470878 64499594 - 28717 -0.2087722 4.2679296 0.6441492 0.7430615
MSTRG.1223.1 chr15 64652032 64724373 - 72342 0.3894334 7.1052483 0.1005668 0.1690775
MSTRG.1223.2 chr15 64652183 64711854 - 59672 0.4999761 6.8425269 0.04779533 0.08922976
MSTRG.1226.1 chr15 64662603 64773809 - 111207 0.274319 7.4413235 0.2077893 0.3064766
MSTRG.1226.2 chr15 64703885 64773810 - 69926 0.4081706 6.5901022 0.1073447 0.1783645
MSTRG.1226.3 chr15 64769328 64773810 - 4483 -1.191793 3.9987489 0.001209438 0.003554224
MSTRG.1227.1 chr15 64715395 64733969 - 18575 0.4503467 4.7581866 0.142604 0.2252838
MSTRG.1229.1 chr15 64821046 64821816 - 771 -0.440147 6.125422 0.3861146 0.5069388
MSTRG.1230.1 chr15 64826210 64933707 - 107498 1.39647 9.2901754 1.289808E-08 8.402457E-08
MSTRG.1231.1 chr15 64849907 64958926 - 109020 1.42159 9.3056978 6.545111E-09 4.356941E-08
MSTRG.1233.1 chr15 64923526 64923746 - 221 1.358549 3.8288018 0.001486164 0.004253159
MSTRG.1238.1 chr15 66135901 66136207 - 307 0.7813397 0.9628668 0.5756827 0.6873078
MSTRG.1243.1 chr15 65007174 65092286 - 85113 0.2976122 8.3190387 0.1369392 0.2178376
MSTRG.1243.2 chr15 65090603 65092257 - 1655 -0.8017702 4.4123929 0.02441369 0.04953554
MSTRG.1243.3 chr15 65090609 65092257 - 1649 -0.8017702 4.4123929 0.02441369 0.04953554
MSTRG.1243.4 chr15 65090609 65092255 - 1647 -0.8017702 4.4123929 0.02441369 0.04953554
MSTRG.1243.5 chr15 65090610 65092257 - 1648 -0.8017702 4.4123929 0.02441369 0.04953554
MSTRG.1244.1 chr15 65032090 65042758 - 10669 0.8777076 8.0118456 0.001905616 0.005286907
MSTRG.1246.4 chr15 65107832 65116118 - 8287 0.2054835 3.4533826 0.7130355 0.8004531
MSTRG.1246.5 chr15 65107844 65116264 - 8421 0.2054835 3.4533826 0.7130355 0.8004531
MSTRG.1250.4 chr15 65255363 65282268 - 26906 1.266133 8.384909 1.805461E-08 1.151555E-07
MSTRG.1252.1 chr15 65331588 65360842 - 29255 -3.463875 7.6184786 3.401655E-11 2.834934E-10
MSTRG.1252.2 chr15 65337147 65360842 - 23696 -3.417459 7.2522202 6.46262E-10 4.863492E-09
MSTRG.1254.1 chr15 65338929 65477696 - 138768 0.6506914 9.529859 0.003931809 0.01005817
MSTRG.1256.1 chr15 65367950 65368460 - 511 0.2545602 2.7836913 0.6204434 0.722947
MSTRG.1259.1 chr15 65383692 65398195 - 14504 -1.260888 5.2429891 0.00236537 0.006412348
MSTRG.1259.2 chr15 65385112 65426225 - 41114 -0.4491779 7.2979313 0.06254166 0.1125539
MSTRG.1259.3 chr15 65385112 65467742 - 82631 0.9303458 9.0623201 4.351993E-07 2.275729E-06
MSTRG.1259.4 chr15 65385113 65426177 - 41065 -0.4491779 7.2979313 0.06254166 0.1125539
MSTRG.1262.1 chr15 65518884 65610614 - 91731 0.7197894 6.7337781 0.008289397 0.0191712
MSTRG.1262.2 chr15 65518889 65615963 - 97075 0.7077633 6.7749852 0.009264847 0.02099474
MSTRG.1262.3 chr15 65518986 65610614 - 91629 0.7197918 6.7331462 0.008252918 0.01910754
MSTRG.1263.1 chr15 65550437 65579237 - 28801 1.518454 5.8534978 8.66811E-07 4.371965E-06
MSTRG.1264.1 chr15 65599496 65612871 - 13376 1.140799 3.273771 0.02746099 0.05501647
MSTRG.1266.2 chr15 65619473 65667789 - 48317 -3.18284 4.0324328 4.071042E-08 2.474521E-07
MSTRG.1267.2 chr15 65689146 65714483 - 25338 -1.164505 3.3698884 0.009977383 0.02235916
MSTRG.1270.1 chr15 65730041 65810043 - 80003 -1.565286 8.4884102 4.16907E-16 5.507561E-15
MSTRG.1270.2 chr15 65734801 65748180 - 13380 -1.815922 7.859495 5.303054E-16 6.89882E-15
MSTRG.1270.3 chr15 65734801 65809990 - 75190 -1.576743 8.4848173 2.733423E-16 3.633494E-15
MSTRG.1272.10 chr15 65871158 66084471 - 213314 0.2743734 9.2122875 0.1754226 0.2683859
MSTRG.1272.11 chr15 65945133 66054008 - 108876 0.6928592 8.2491909 0.009325607 0.02109456
MSTRG.1272.8 chr15 65871116 65903572 - 32457 0.3519468 7.1259486 0.1518897 0.2374912
MSTRG.1272.9 chr15 65871158 66084510 - 213353 0.2743734 9.2122875 0.1754226 0.2683859
MSTRG.1274.1 chr15 65908293 65908538 - 246 0.6944952 0.8044944 0.7882525 0.8619871
MSTRG.1278.1 chr15 66062165 66065669 - 3505 -1.321446 6.6966378 7.318651E-05 0.0002739358
MSTRG.1279.1 chr15 66109062 66109596 - 535 -0.232274 7.2257054 0.4245655 0.5445208
MSTRG.1280.1 chr15 67234831 67293231 - 58401 2.084557 6.1403941 7.603145E-15 8.83995E-14
MSTRG.1282.1 chr15 67313002 67313455 - 454 -1.976772 0.6873623 0.1300207 0.2086947
MSTRG.1289.1 chr15 66830814 66837384 - 6571 0.2095255 2.8047322 0.709974 0.7980662
MSTRG.1295.1 chr15 67089158 67112343 - 23186 0.2384254 3.4368247 0.6528667 0.7508702
MSTRG.1296.1 chr15 67145445 67149717 - 4273 -2.075357 2.9722856 2.325799E-05 9.283616E-05
MSTRG.1297.1 chr15 66187300 66546110 - 358811 -2.583698 6.7213982 2.647089E-05 0.0001044957
MSTRG.1297.2 chr15 66187425 66546110 - 358686 -2.57853 6.7181923 2.718331E-05 0.0001070029
MSTRG.1298.1 chr15 66265313 66313390 - 48078 -1.079151 5.0892151 0.03879186 0.0740935
MSTRG.13.1 chr15 21283155 21290602 - 7448 -0.4982427 2.3386483 0.36828 0.4910784
MSTRG.1300.1 chr15 66445631 66559102 - 113472 -0.3215831 3.4978455 0.4290839 0.5491604
MSTRG.1304.1 chr15 66619418 66679084 - 59667 -0.103423 7.4043131 0.6156575 0.7194844
MSTRG.1304.2 chr15 66627548 66679084 - 51537 -0.1402119 5.9039244 0.5879153 0.6970366
MSTRG.1305.1 chr15 66622283 66626136 - 3854 0.03730318 6.4554607 0.9165929 0.9637135
MSTRG.1308.1 chr15 66782062 66790148 - 8087 0.002870083 8.5935521 0.9949018 1
MSTRG.1313.1 chr15 67489496 67547047 - 57552 -0.4756471 7.4601183 0.0944895 0.1603766
MSTRG.1316.1 chr15 67553175 67708896 - 155722 0.5358784 5.7323578 0.06820351 0.1211088
MSTRG.1319.6 chr15 67807315 67814009 - 6695 0.8828406 3.8382757 0.007151735 0.01681347
MSTRG.1320.1 chr15 67740381 67965470 - 225090 -0.4273489 8.2823866 0.04122881 0.0783972
MSTRG.1321.1 chr15 67782570 67857855 - 75286 -1.278005 6.8408611 1.682086E-05 6.894776E-05
MSTRG.1328.1 chr15 68231601 68232021 - 421 0.9424083 1.7385066 0.08514344 0.1462
MSTRG.1329.1 chr15 69565782 69566116 - 335 2.609424 1.1850361 0.0001161107 0.0004166899
MSTRG.1331.1 chr15 68426496 68427235 - 740 0.1569227 1.6582209 1 1
MSTRG.1331.2 chr15 68426496 68427192 - 697 0.1569227 1.6582209 1 1
MSTRG.1331.3 chr15 68426503 68427235 - 733 0.1569227 1.6582209 1 1
MSTRG.1332.1 chr15 68426964 68428928 - 1965 1.817819 1.5691652 0.007267061 0.01704703
MSTRG.1332.2 chr15 68427292 68428928 - 1637 1.299982 1.459025 0.07529857 0.1320045
MSTRG.1333.1 chr15 68440857 68497281 - 56425 -0.4594911 8.2838064 0.05251735 0.09675801
MSTRG.1335.10 chr15 68499335 68522083 - 22749 0.8618482 6.905421 0.0006551385 0.002037519
MSTRG.1335.11 chr15 68499335 68549546 - 50212 0.8315814 6.9823241 0.0008672635 0.002617124
MSTRG.1335.2 chr15 68499333 68522106 - 22774 0.8618482 6.905421 0.0006551385 0.002037519
MSTRG.1335.3 chr15 68499333 68522078 - 22746 0.8618482 6.905421 0.0006551385 0.002037519
MSTRG.1335.4 chr15 68499333 68549523 - 50191 0.8315814 6.9823241 0.0008672635 0.002617124
MSTRG.1335.5 chr15 68499333 68549523 - 50191 0.8315814 6.9823241 0.0008672635 0.002617124
MSTRG.1335.6 chr15 68499333 68549523 - 50191 0.8315814 6.9823241 0.0008672635 0.002617124
MSTRG.1335.7 chr15 68499333 68522078 - 22746 0.8618482 6.905421 0.0006551385 0.002037519
MSTRG.1335.8 chr15 68499335 68522106 - 22772 0.8618482 6.905421 0.0006551385 0.002037519
MSTRG.1335.9 chr15 68499335 68522106 - 22772 0.8618482 6.905421 0.0006551385 0.002037519
MSTRG.1337.1 chr15 68513771 68515467 - 1697 0.5059622 4.2204538 0.1229088 0.1988065
MSTRG.1337.2 chr15 68514254 68515467 - 1214 0.1122795 4.0067783 0.7430821 0.8218559
MSTRG.1342.1 chr15 69603095 69603412 - 318 0.1128718 2.8097615 0.8495286 0.911099
MSTRG.1343.1 chr15 69618847 69619075 - 229 1.153704 1.7137114 0.1189248 0.1936841
MSTRG.1344.1 chr15 69651910 69652111 - 202 -1.922213 0.5769763 0.257484 0.364527
MSTRG.1351.1 chr15 69911888 69913144 - 1257 -0.1322962 3.1896541 0.8534461 0.914529
MSTRG.1353.1 chr15 69914696 69914896 - 201 3.02304 1.1113692 9.993978E-05 0.000363549
MSTRG.1356.1 chr15 70664958 70665158 - 201 2.285449 1.1208844 0.003162167 0.008312104
MSTRG.1358.1 chr15 70662705 70662937 - 233 1.210805 0.947115 0.1332165 0.2132699
MSTRG.1360.1 chr15 70841442 70841688 - 247 -4.846425 0.7080633 0.04848064 0.09017737
MSTRG.1361.1 chr15 70340129 70390245 - 50117 -0.2153876 7.4042208 0.4649988 0.584819
MSTRG.1361.2 chr15 70340129 70390253 - 50125 -0.2153876 7.4042208 0.4649988 0.584819
MSTRG.1361.3 chr15 70340129 70390244 - 50116 -0.2153876 7.4042208 0.4649988 0.584819
MSTRG.1364.1 chr15 71427157 71427562 - 406 0.3186635 0.8308458 1 1
MSTRG.1367.1 chr15 68807021 68807258 - 238 -0.5398495 2.6706676 0.2716017 0.3801611
MSTRG.1369.1 chr15 68993760 69057417 - 63658 -4.194024 7.5583591 6.323332E-46 4.215884E-44
MSTRG.1378.1 chr15 69151236 69257360 - 106125 1.392844 6.0458214 3.030044E-07 1.606111E-06
MSTRG.1378.10 chr15 69151269 69153173 - 1905 0.956363 4.1390362 0.00884071 0.02016211
MSTRG.1378.11 chr15 69151269 69153173 - 1905 0.956363 4.1390362 0.00884071 0.02016211
MSTRG.1378.12 chr15 69151269 69153173 - 1905 0.956363 4.1390362 0.00884071 0.02016211
MSTRG.1378.13 chr15 69256397 69257899 - 1503 0.6763405 3.7616012 0.1100969 0.1818047
MSTRG.1378.14 chr15 69256399 69257919 - 1521 0.6763405 3.7616012 0.1100969 0.1818047
MSTRG.1378.15 chr15 69256399 69257919 - 1521 0.6763405 3.7616012 0.1100969 0.1818047
MSTRG.1378.16 chr15 69256399 69257899 - 1501 0.6763405 3.7616012 0.1100969 0.1818047
MSTRG.1378.2 chr15 69151236 69257360 - 106125 1.392844 6.0458214 3.030044E-07 1.606111E-06
MSTRG.1378.3 chr15 69151248 69153461 - 2214 1.973313 4.6752359 2.039748E-08 1.266901E-07
MSTRG.1378.4 chr15 69151248 69153094 - 1847 0.9746807 4.1195676 0.007202092 0.01690392
MSTRG.1378.5 chr15 69151248 69153461 - 2214 1.973313 4.6752359 2.039748E-08 1.266901E-07
MSTRG.1378.6 chr15 69151248 69153461 - 2214 1.973313 4.6752359 2.039748E-08 1.266901E-07
MSTRG.1378.7 chr15 69151269 69153173 - 1905 0.956363 4.1390362 0.00884071 0.02016211
MSTRG.1378.8 chr15 69151269 69153173 - 1905 0.956363 4.1390362 0.00884071 0.02016211
MSTRG.1378.9 chr15 69151269 69257899 - 106631 1.232649 6.1671777 3.078061E-06 1.429171E-05
MSTRG.138.1 chr15 27248379 27249808 - 1430 0.2587163 3.0300083 0.514825 0.6333298
MSTRG.138.2 chr15 27248781 27249598 - 818 -0.6707584 1.6223832 0.4317481 0.5515776
MSTRG.1387.1 chr15 70937004 71055889 - 118886 1.282761 9.1735301 3.836438E-07 2.020998E-06
MSTRG.1388.1 chr15 71020626 71065397 - 44772 0.2815691 4.7705835 0.4988085 0.6169321
MSTRG.1389.1 chr15 71021391 71027517 - 6127 0.2696333 3.4445921 0.6062646 0.7122608
MSTRG.1390.1 chr15 71021829 71037691 - 15863 0.3057931 3.6562532 0.5322836 0.6489297
MSTRG.1393.1 chr15 71071770 71072063 - 294 1.299681 1.0605765 0.1726022 0.2649257
MSTRG.1394.1 chr15 71113466 71118190 - 4725 -1.448553 2.9051209 0.0149067 0.03194721
MSTRG.1397.1 chr15 71163278 71163747 - 470 0.4996605 3.547513 0.1245641 0.201179
MSTRG.1398.1 chr15 71164149 71164357 - 209 1.713345 1.0218983 0.130098 0.2086947
