GeneID	Chr	Start	End	Strand	Length	logFC	logCPM	PValue	FDR
MSTRG.1524	chr15	75311130	75313836	+	2707	-6.2995879	8.8387989	1.719505E-46	9.985033E-44
MSTRG.1524	chr15	75311130	75313836	+	2707	-6.2995879	8.8387989	1.719505E-46	9.985033E-44
MSTRG.1524	chr15	75311130	75313836	+	2707	-6.2995879	8.8387989	1.719505E-46	9.985033E-44
MSTRG.1524	chr15	75311130	75313836	+	2707	-6.2995879	8.8387989	1.719505E-46	9.985033E-44
MSTRG.1524	chr15	75311130	75313823	+	2694	-6.2995879	8.8387989	1.719505E-46	9.985033E-44
MSTRG.640	chr15	45357469	45357587	+	119	5.5664603	7.2299953	2.210719E-46	1.236201E-43
MSTRG.640	chr15	45357469	45357587	+	119	5.5664603	7.2299953	2.210719E-46	1.236201E-43
MSTRG.2124	chr15	90336266	90336357	-	92	8.1944849	6.2726719	2.437102E-46	1.338013E-43
MSTRG.723	chr15	43813522	43821706	+	8185	-8.3523086	10.0282303	3.406871E-46	1.804805E-43
MSTRG.723	chr15	43813522	43821706	+	8185	-8.3523086	10.0282303	3.406871E-46	1.804805E-43
MSTRG.1005	chr15	53907623	53908440	-	818	9.553941	4.6189882	1.600258E-45	8.190067E-43
MSTRG.1005	chr15	53907623	53908440	-	818	9.553941	4.6189882	1.600258E-45	8.190067E-43
MSTRG.640	chr15	45360379	45360444	+	66	5.5964634	6.4891422	1.8202E-45	8.568226E-43
MSTRG.640	chr15	45360379	45360444	+	66	5.5964634	6.4891422	1.8202E-45	8.568226E-43
MSTRG.705	chr15	48426829	48435268	-	8440	-6.3072668	6.8987211	1.872774E-45	8.568226E-43
MSTRG.705	chr15	48426829	48435268	-	8440	-6.3072668	6.8987211	1.872774E-45	8.568226E-43
MSTRG.705	chr15	48426832	48435268	-	8437	-6.3072668	6.8987211	1.872774E-45	8.568226E-43
MSTRG.705	chr15	48426832	48435268	-	8437	-6.3072668	6.8987211	1.872774E-45	8.568226E-43
MSTRG.705	chr15	48426832	48435268	-	8437	-6.3072668	6.8987211	1.872774E-45	8.568226E-43
MSTRG.940	chr15	50519177	50519375	+	199	7.5696274	6.5305774	1.955236E-45	8.568382E-43
MSTRG.940	chr15	50519177	50519375	+	199	7.5696274	6.5305774	1.955236E-45	8.568382E-43
MSTRG.1709	chr15	80467358	80467433	+	76	5.9786616	5.8961281	2.043064E-45	8.568382E-43
MSTRG.1709	chr15	80467358	80467433	+	76	5.9786616	5.8961281	2.043064E-45	8.568382E-43
MSTRG.1709	chr15	80467358	80467433	+	76	5.9786616	5.8961281	2.043064E-45	8.568382E-43
MSTRG.1709	chr15	80467358	80467433	+	76	5.9786616	5.8961281	2.043064E-45	8.568382E-43
MSTRG.1429	chr15	74027753	74032983	-	5231	-6.9538849	6.2219878	2.123683E-44	8.550229E-42
MSTRG.1429	chr15	74027772	74032983	-	5212	-6.9538849	6.2219878	2.123683E-44	8.550229E-42
MSTRG.1429	chr15	74027772	74032983	-	5212	-6.9538849	6.2219878	2.123683E-44	8.550229E-42
MSTRG.1709	chr15	80445368	80445477	+	110	5.3774116	6.0793421	7.379473E-44	2.856802E-41
MSTRG.1709	chr15	80445368	80445477	+	110	5.3774116	6.0793421	7.379473E-44	2.856802E-41
MSTRG.1709	chr15	80445368	80445477	+	110	5.3774116	6.0793421	7.379473E-44	2.856802E-41
MSTRG.940	chr15	50494684	50494842	+	159	7.4742396	5.8504802	7.804353E-44	2.983041E-41
MSTRG.940	chr15	50521142	50521239	+	98	6.7803413	5.2040046	1.181815E-43	4.40569E-41
MSTRG.940	chr15	50521142	50521239	+	98	6.7803413	5.2040046	1.181815E-43	4.40569E-41
MSTRG.1709	chr15	80478472	80478924	+	453	5.52197	5.7105176	1.210899E-43	4.459063E-41
MSTRG.1709	chr15	80445233	80445477	+	245	5.3904759	6.0934519	2.357461E-43	8.576613E-41
MSTRG.1709	chr15	80478472	80478855	+	384	5.5197364	5.7073321	3.270534E-43	1.175679E-40
MSTRG.1709	chr15	80478472	80478739	+	268	5.5174549	5.7042006	4.81211E-43	1.68961E-40
MSTRG.1709	chr15	80478472	80478739	+	268	5.5174549	5.7042006	4.81211E-43	1.68961E-40
MSTRG.705	chr15	48430581	48435268	-	4688	-6.2193993	6.6069198	7.101136E-43	2.436658E-40
MSTRG.705	chr15	48430581	48435268	-	4688	-6.2193993	6.6069198	7.101136E-43	2.436658E-40
MSTRG.1368	chr15	69018182	69020144	+	1963	-5.1068598	6.9222898	7.522025E-43	2.49599E-40
MSTRG.1368	chr15	69018182	69020144	+	1963	-5.1068598	6.9222898	7.522025E-43	2.49599E-40
MSTRG.1368	chr15	69018182	69020144	+	1963	-5.1068598	6.9222898	7.522025E-43	2.49599E-40
MSTRG.1696	chr15	80181435	80181696	-	262	5.8144926	6.6982288	2.789515E-42	8.68373E-40
MSTRG.1696	chr15	80181435	80181696	-	262	5.8144926	6.6982288	2.789515E-42	8.68373E-40
MSTRG.1696	chr15	80181435	80181696	-	262	5.8144926	6.6982288	2.789515E-42	8.68373E-40
MSTRG.1696	chr15	80181435	80181696	-	262	5.8144926	6.6982288	2.789515E-42	8.68373E-40
MSTRG.1696	chr15	80181435	80181696	-	262	5.8144926	6.6982288	2.789515E-42	8.68373E-40
MSTRG.1696	chr15	80181435	80181696	-	262	5.8144926	6.6982288	2.789515E-42	8.68373E-40
MSTRG.705	chr15	48431625	48435268	-	3644	-6.114009	6.52759	3.373148E-42	1.028844E-39
MSTRG.705	chr15	48431625	48435268	-	3644	-6.114009	6.52759	3.373148E-42	1.028844E-39
MSTRG.940	chr15	50515162	50515356	+	195	7.837918	6.5043129	4.574621E-42	1.367676E-39
MSTRG.940	chr15	50515162	50515356	+	195	7.837918	6.5043129	4.574621E-42	1.367676E-39
MSTRG.611	chr15	45660268	45660458	-	191	3.9475037	9.3982755	8.825195E-42	2.587239E-39
MSTRG.611	chr15	45660268	45660458	-	191	3.9475037	9.3982755	8.825195E-42	2.587239E-39
MSTRG.611	chr15	45661524	45661719	-	196	3.918106	9.3770258	1.83783E-41	5.285249E-39
MSTRG.611	chr15	45661524	45661719	-	196	3.918106	9.3770258	1.83783E-41	5.285249E-39
MSTRG.601	chr15	45120653	45120769	-	117	6.2254624	4.5775552	3.306892E-41	9.420275E-39
MSTRG.640	chr15	45353265	45353424	+	160	5.5843479	7.1677083	7.565207E-41	2.115176E-38
MSTRG.640	chr15	45353180	45353424	+	245	5.5843479	7.1677083	7.565207E-41	2.115176E-38
MSTRG.1590	chr15	76578712	76578822	-	111	3.8840027	7.7944181	8.992035E-41	2.446158E-38
MSTRG.1590	chr15	76578712	76578822	-	111	3.8840027	7.7944181	8.992035E-41	2.446158E-38
MSTRG.1590	chr15	76578712	76578822	-	111	3.8840027	7.7944181	8.992035E-41	2.446158E-38
MSTRG.1590	chr15	76577978	76578079	-	102	3.8881684	7.7679451	2.007052E-40	5.316223E-38
MSTRG.1590	chr15	76577978	76578079	-	102	3.8881684	7.7679451	2.007052E-40	5.316223E-38
MSTRG.1590	chr15	76577978	76578079	-	102	3.8881684	7.7679451	2.007052E-40	5.316223E-38
MSTRG.1429	chr15	74032219	74032983	-	765	-8.2190806	5.7847761	2.093457E-40	5.496873E-38
MSTRG.1709	chr15	80469879	80469925	+	47	5.679451	5.3355395	4.586784E-40	1.163887E-37
MSTRG.1709	chr15	80469879	80469925	+	47	5.679451	5.3355395	4.586784E-40	1.163887E-37
MSTRG.1709	chr15	80469879	80469925	+	47	5.679451	5.3355395	4.586784E-40	1.163887E-37
MSTRG.1709	chr15	80469879	80469925	+	47	5.679451	5.3355395	4.586784E-40	1.163887E-37
MSTRG.817	chr15	41870084	41871536	+	1453	-5.5097438	6.510016	6.22463E-40	1.566324E-37
MSTRG.611	chr15	45658244	45658408	-	165	4.0424926	9.7867546	6.95272E-40	1.720855E-37
MSTRG.611	chr15	45658244	45658408	-	165	4.0424926	9.7867546	6.95272E-40	1.720855E-37
MSTRG.1590	chr15	76580187	76580286	-	100	3.7537184	7.767486	1.181124E-39	2.853218E-37
MSTRG.1590	chr15	76580187	76580286	-	100	3.7537184	7.767486	1.181124E-39	2.853218E-37
MSTRG.1590	chr15	76580187	76580286	-	100	3.7537184	7.767486	1.181124E-39	2.853218E-37
MSTRG.1052	chr15	58471327	58471544	+	218	7.9973652	7.0847434	1.480533E-39	3.548109E-37
MSTRG.1429	chr15	74027779	74032817	-	5039	-7.0124437	5.8347451	1.753959E-39	4.137699E-37
MSTRG.1429	chr15	74027791	74032817	-	5027	-7.0124437	5.8347451	1.753959E-39	4.137699E-37
MSTRG.611	chr15	45658569	45658706	-	138	3.9747755	9.2277293	1.883549E-39	4.3506E-37
MSTRG.611	chr15	45658569	45658706	-	138	3.9747755	9.2277293	1.883549E-39	4.3506E-37
MSTRG.2124	chr15	90335391	90335558	-	168	8.4882776	7.3048499	1.887431E-39	4.3506E-37
MSTRG.1813	chr15	84706452	84708593	+	2142	4.9658389	5.9636143	2.252435E-39	5.152617E-37
MSTRG.1709	chr15	80464491	80464590	+	100	5.7802066	6.2433626	2.810146E-39	6.239351E-37
MSTRG.1709	chr15	80464491	80464590	+	100	5.7802066	6.2433626	2.810146E-39	6.239351E-37
MSTRG.1709	chr15	80464491	80464590	+	100	5.7802066	6.2433626	2.810146E-39	6.239351E-37
MSTRG.1709	chr15	80464491	80464590	+	100	5.7802066	6.2433626	2.810146E-39	6.239351E-37
MSTRG.1813	chr15	84706515	84708593	+	2079	5.026933	5.9297766	3.27471E-39	7.217749E-37
MSTRG.864	chr15	51975416	51975631	+	216	-9.3809453	6.2085647	4.970686E-39	1.079819E-36
MSTRG.864	chr15	51975416	51975631	+	216	-9.3809453	6.2085647	4.970686E-39	1.079819E-36
MSTRG.864	chr15	51993304	51993441	+	138	-12.3927926	6.2489082	2.085712E-38	4.466678E-36
MSTRG.864	chr15	51993304	51993441	+	138	-12.3927926	6.2489082	2.085712E-38	4.466678E-36
MSTRG.611	chr15	45668799	45669017	-	219	4.0448622	9.0892048	2.124882E-38	4.486919E-36
MSTRG.611	chr15	45668799	45669017	-	219	4.0448622	9.0892048	2.124882E-38	4.486919E-36
MSTRG.1709	chr15	80472466	80472567	+	102	5.3409927	5.9840135	2.663272E-38	5.47076E-36
MSTRG.1709	chr15	80472466	80472567	+	102	5.3409927	5.9840135	2.663272E-38	5.47076E-36
MSTRG.1709	chr15	80472466	80472567	+	102	5.3409927	5.9840135	2.663272E-38	5.47076E-36
MSTRG.1709	chr15	80472466	80472567	+	102	5.3409927	5.9840135	2.663272E-38	5.47076E-36
MSTRG.2124	chr15	90347120	90347233	-	114	8.892089	6.0934839	4.2255E-38	8.621162E-36
MSTRG.1709	chr15	80452098	80452219	+	122	5.524111	6.3013778	9.765852E-38	1.940064E-35
MSTRG.1709	chr15	80452098	80452219	+	122	5.524111	6.3013778	9.765852E-38	1.940064E-35
MSTRG.1709	chr15	80452098	80452219	+	122	5.524111	6.3013778	9.765852E-38	1.940064E-35
MSTRG.1709	chr15	80452098	80452219	+	122	5.524111	6.3013778	9.765852E-38	1.940064E-35
MSTRG.616	chr15	44162959	44166660	-	3702	-8.7113072	6.9611899	1.163941E-37	2.267507E-35
MSTRG.616	chr15	44162959	44166660	-	3702	-8.7113072	6.9611899	1.163941E-37	2.267507E-35
MSTRG.616	chr15	44162959	44166660	-	3702	-8.7113072	6.9611899	1.163941E-37	2.267507E-35
MSTRG.864	chr15	51984356	51984533	+	178	-12.4166895	6.2698352	1.652772E-37	3.178797E-35
MSTRG.864	chr15	51984356	51984533	+	178	-12.4166895	6.2698352	1.652772E-37	3.178797E-35
MSTRG.1590	chr15	76584960	76585041	-	82	3.8945613	7.3006938	2.144807E-37	4.047786E-35
MSTRG.1590	chr15	76584960	76585041	-	82	3.8945613	7.3006938	2.144807E-37	4.047786E-35
MSTRG.1590	chr15	76584960	76585041	-	82	3.8945613	7.3006938	2.144807E-37	4.047786E-35
MSTRG.1616	chr15	77905366	77908242	-	2877	-6.3732393	7.5773154	3.105898E-37	5.452657E-35
MSTRG.1616	chr15	77905366	77908242	-	2877	-6.3732393	7.5773154	3.105898E-37	5.452657E-35
MSTRG.1616	chr15	77905366	77908242	-	2877	-6.3732393	7.5773154	3.105898E-37	5.452657E-35
MSTRG.1616	chr15	77905366	77908242	-	2877	-6.3732393	7.5773154	3.105898E-37	5.452657E-35
MSTRG.1616	chr15	77905366	77908242	-	2877	-6.3732393	7.5773154	3.105898E-37	5.452657E-35
MSTRG.1616	chr15	77905366	77908242	-	2877	-6.3732393	7.5773154	3.105898E-37	5.452657E-35
MSTRG.1616	chr15	77905366	77908242	-	2877	-6.3732393	7.5773154	3.105898E-37	5.452657E-35
MSTRG.1616	chr15	77905366	77908242	-	2877	-6.3732393	7.5773154	3.105898E-37	5.452657E-35
MSTRG.1616	chr15	77905366	77908242	-	2877	-6.3732393	7.5773154	3.105898E-37	5.452657E-35
MSTRG.1616	chr15	77905366	77908242	-	2877	-6.3732393	7.5773154	3.105898E-37	5.452657E-35
MSTRG.1616	chr15	77905366	77908242	-	2877	-6.3732393	7.5773154	3.105898E-37	5.452657E-35
MSTRG.1616	chr15	77905366	77908242	-	2877	-6.3732393	7.5773154	3.105898E-37	5.452657E-35
MSTRG.1709	chr15	80460394	80460491	+	98	5.5118351	6.2089172	6.424579E-37	1.089216E-34
MSTRG.1709	chr15	80460394	80460491	+	98	5.5118351	6.2089172	6.424579E-37	1.089216E-34
MSTRG.1709	chr15	80460394	80460491	+	98	5.5118351	6.2089172	6.424579E-37	1.089216E-34
MSTRG.1709	chr15	80460394	80460491	+	98	5.5118351	6.2089172	6.424579E-37	1.089216E-34
MSTRG.1709	chr15	80465356	80465486	+	131	5.4654797	6.2382796	6.492877E-37	1.089216E-34
MSTRG.1709	chr15	80465356	80465486	+	131	5.4654797	6.2382796	6.492877E-37	1.089216E-34
MSTRG.1709	chr15	80465356	80465486	+	131	5.4654797	6.2382796	6.492877E-37	1.089216E-34
MSTRG.1709	chr15	80465356	80465486	+	131	5.4654797	6.2382796	6.492877E-37	1.089216E-34
MSTRG.1709	chr15	80454588	80454678	+	91	5.7799894	6.1437761	1.019349E-36	1.672841E-34
MSTRG.1709	chr15	80454588	80454678	+	91	5.7799894	6.1437761	1.019349E-36	1.672841E-34
MSTRG.1709	chr15	80454588	80454678	+	91	5.7799894	6.1437761	1.019349E-36	1.672841E-34
MSTRG.1709	chr15	80454588	80454678	+	91	5.7799894	6.1437761	1.019349E-36	1.672841E-34
MSTRG.911	chr15	51696474	51700195	+	3722	-6.5540751	6.4848151	1.040303E-36	1.688871E-34
MSTRG.911	chr15	51696474	51700209	+	3736	-6.5540751	6.4848151	1.040303E-36	1.688871E-34
MSTRG.1590	chr15	76584772	76584854	-	83	3.6737732	7.5993521	1.195955E-36	1.910743E-34
MSTRG.1590	chr15	76584772	76584854	-	83	3.6737732	7.5993521	1.195955E-36	1.910743E-34
MSTRG.1590	chr15	76584772	76584854	-	83	3.6737732	7.5993521	1.195955E-36	1.910743E-34
MSTRG.864	chr15	51981416	51981565	+	150	-12.0411684	5.9147083	1.934782E-36	3.058779E-34
MSTRG.864	chr15	51981416	51981565	+	150	-12.0411684	5.9147083	1.934782E-36	3.058779E-34
MSTRG.2124	chr15	90346673	90346738	-	66	7.587828	5.7935983	2.724277E-36	4.284493E-34
MSTRG.864	chr15	51988072	51988188	+	117	-12.0797905	5.9521546	4.707506E-36	7.327209E-34
MSTRG.864	chr15	51988072	51988188	+	117	-12.0797905	5.9521546	4.707506E-36	7.327209E-34
MSTRG.864	chr15	51980457	51980599	+	143	-8.9248743	5.778335	1.77623E-35	2.736481E-33
MSTRG.864	chr15	51980457	51980599	+	143	-8.9248743	5.778335	1.77623E-35	2.736481E-33
MSTRG.723	chr15	43822267	43823818	+	1552	-8.7562058	8.4453143	1.85359E-35	2.841167E-33
MSTRG.1717	chr15	80855429	80855580	+	152	-10.8722888	4.9393359	2.29404E-35	3.429249E-33
MSTRG.1717	chr15	80855429	80855580	+	152	-10.8722888	4.9393359	2.29404E-35	3.429249E-33
MSTRG.1717	chr15	80855429	80855580	+	152	-10.8722888	4.9393359	2.29404E-35	3.429249E-33
MSTRG.1717	chr15	80855429	80855580	+	152	-10.8722888	4.9393359	2.29404E-35	3.429249E-33
MSTRG.1717	chr15	80855429	80855580	+	152	-10.8722888	4.9393359	2.29404E-35	3.429249E-33
MSTRG.616	chr15	44162959	44166137	-	3179	-8.4187282	6.35948	2.335722E-35	3.474358E-33
MSTRG.723	chr15	43822267	43823843	+	1577	-8.7565563	8.4456376	2.422595E-35	3.585915E-33
MSTRG.640	chr15	45315302	45315547	+	246	5.6412836	6.1047805	3.247374E-35	4.737087E-33
MSTRG.640	chr15	45315302	45315547	+	246	5.6412836	6.1047805	3.247374E-35	4.737087E-33
MSTRG.640	chr15	45315307	45315547	+	241	5.6412836	6.1047805	3.247374E-35	4.737087E-33
MSTRG.450	chr15	32935787	32936019	+	233	-12.0309956	5.9003756	4.223647E-35	6.10226E-33
MSTRG.450	chr15	32935787	32936019	+	233	-12.0309956	5.9003756	4.223647E-35	6.10226E-33
MSTRG.1709	chr15	80473384	80473501	+	118	5.7349023	6.1898119	6.118336E-35	8.673674E-33
MSTRG.1709	chr15	80473384	80473501	+	118	5.7349023	6.1898119	6.118336E-35	8.673674E-33
MSTRG.1709	chr15	80473384	80473501	+	118	5.7349023	6.1898119	6.118336E-35	8.673674E-33
MSTRG.1709	chr15	80473384	80473501	+	118	5.7349023	6.1898119	6.118336E-35	8.673674E-33
MSTRG.705	chr15	48434067	48435268	-	1202	-6.7606859	5.7853496	9.274369E-35	1.30864E-32
MSTRG.611	chr15	45653322	45654419	-	1098	4.1025865	11.3500204	9.83863E-35	1.381801E-32
MSTRG.864	chr15	51991516	51991599	+	84	-11.9134258	5.7975415	1.203822E-34	1.675144E-32
MSTRG.864	chr15	51991516	51991599	+	84	-11.9134258	5.7975415	1.203822E-34	1.675144E-32
MSTRG.2001	chr15	91835599	91858542	+	22944	-7.5463818	8.3810011	1.606259E-34	2.21473E-32
MSTRG.2001	chr15	91835599	91858558	+	22960	-7.5463818	8.3810011	1.606259E-34	2.21473E-32
MSTRG.611	chr15	45656995	45657058	-	64	4.0646501	8.9626522	1.797051E-34	2.455373E-32
MSTRG.611	chr15	45656995	45657058	-	64	4.0646501	8.9626522	1.797051E-34	2.455373E-32
MSTRG.2124	chr15	90346878	90347021	-	144	8.024996	6.412258	1.934766E-34	2.63163E-32
MSTRG.2001	chr15	91835599	91850123	+	14525	-7.7926856	8.3559575	2.716681E-34	3.678606E-32
MSTRG.1709	chr15	80452752	80452801	+	50	5.7333587	5.9052754	3.146472E-34	4.185501E-32
MSTRG.1709	chr15	80452752	80452801	+	50	5.7333587	5.9052754	3.146472E-34	4.185501E-32
MSTRG.1709	chr15	80452752	80452801	+	50	5.7333587	5.9052754	3.146472E-34	4.185501E-32
MSTRG.1709	chr15	80452752	80452801	+	50	5.7333587	5.9052754	3.146472E-34	4.185501E-32
MSTRG.2001	chr15	91835599	91847703	+	12105	-7.7848794	8.3486411	3.209057E-34	4.25003E-32
MSTRG.2001	chr15	91835599	91844669	+	9071	-7.7783163	8.341902	4.106306E-34	5.414586E-32
MSTRG.2001	chr15	91835599	91844539	+	8941	-7.7780259	8.3416345	4.202842E-34	5.493897E-32
MSTRG.2001	chr15	91835599	91844539	+	8941	-7.7780259	8.3416345	4.202842E-34	5.493897E-32
MSTRG.2001	chr15	91835599	91846426	+	10828	-7.7819023	8.3453211	4.744144E-34	6.174749E-32
MSTRG.940	chr15	50526065	50526195	+	131	6.9718507	6.0095815	5.751519E-34	7.421917E-32
MSTRG.940	chr15	50526065	50526195	+	131	6.9718507	6.0095815	5.751519E-34	7.421917E-32
MSTRG.2124	chr15	90328126	90328732	-	607	8.4409751	8.2174571	6.536233E-34	8.398642E-32
MSTRG.611	chr15	45653794	45654419	-	626	4.1048565	10.7488993	8.946854E-34	1.144742E-31
MSTRG.640	chr15	45335455	45335619	+	165	5.4888408	7.2553014	1.469917E-33	1.864941E-31
MSTRG.640	chr15	45335455	45335619	+	165	5.4888408	7.2553014	1.469917E-33	1.864941E-31
MSTRG.1537	chr15	75042071	75042910	+	840	14.3034633	8.04242	1.589603E-33	2.008354E-31
MSTRG.611	chr15	45656098	45656214	-	117	4.0769475	9.1394326	2.015766E-33	2.525646E-31
MSTRG.611	chr15	45656098	45656214	-	117	4.0769475	9.1394326	2.015766E-33	2.525646E-31
MSTRG.1590	chr15	76566753	76566835	-	83	3.7086202	7.5333147	3.830075E-33	4.739874E-31
MSTRG.1590	chr15	76566753	76566835	-	83	3.7086202	7.5333147	3.830075E-33	4.739874E-31
MSTRG.1590	chr15	76566753	76566835	-	83	3.7086202	7.5333147	3.830075E-33	4.739874E-31
MSTRG.911	chr15	51697230	51700195	+	2966	-6.4296062	6.1366496	4.532178E-33	5.585863E-31
MSTRG.864	chr15	51973550	51974034	+	485	-11.5825506	5.4823392	6.507976E-33	7.956066E-31
MSTRG.864	chr15	51973550	51974034	+	485	-11.5825506	5.4823392	6.507976E-33	7.956066E-31
MSTRG.1590	chr15	76523674	76523739	-	66	3.7463394	7.429256	7.601862E-33	9.181833E-31
MSTRG.1590	chr15	76523674	76523739	-	66	3.7463394	7.429256	7.601862E-33	9.181833E-31
MSTRG.1590	chr15	76523674	76523739	-	66	3.7463394	7.429256	7.601862E-33	9.181833E-31
MSTRG.1218	chr15	64364758	64365227	-	470	3.561078	7.0372377	8.578222E-33	1.023826E-30
MSTRG.1218	chr15	64364758	64365227	-	470	3.561078	7.0372377	8.578222E-33	1.023826E-30
MSTRG.1218	chr15	64364758	64365227	-	470	3.561078	7.0372377	8.578222E-33	1.023826E-30
MSTRG.1052	chr15	58458872	58458998	+	127	8.3059513	6.4704276	1.152402E-32	1.369998E-30
MSTRG.935	chr15	53049160	53050044	-	885	6.7066318	4.0830248	1.480352E-32	1.743121E-30
MSTRG.935	chr15	53049160	53050044	-	885	6.7066318	4.0830248	1.480352E-32	1.743121E-30
MSTRG.1218	chr15	64385844	64386207	-	364	3.546223	6.4318054	1.500899E-32	1.743121E-30
MSTRG.1218	chr15	64385844	64386207	-	364	3.546223	6.4318054	1.500899E-32	1.743121E-30
MSTRG.1218	chr15	64385844	64386207	-	364	3.546223	6.4318054	1.500899E-32	1.743121E-30
MSTRG.1218	chr15	64385844	64386207	-	364	3.546223	6.4318054	1.500899E-32	1.743121E-30
MSTRG.1590	chr15	76576098	76576166	-	69	3.7603888	7.4589765	1.720029E-32	1.974828E-30
MSTRG.1590	chr15	76576098	76576166	-	69	3.7603888	7.4589765	1.720029E-32	1.974828E-30
