GeneID Chr Start End Strand Length logFC logCPM PValue FDR
MSTRG.1044.6 chr15 57194497 57210827 - 16331 -0.0100655 5.4915954 0.9413305 1
MSTRG.1047.1 chr15 57538956 57539241 - 286 1.142921 5.6674515 0.00631533 0.01853336
MSTRG.1048.1 chr15 57539614 57539940 - 327 0.6198436 5.907647 0.05150342 0.1092815
MSTRG.1049.1 chr15 58192451 58269771 - 77321 -1.530969 5.8139208 0.001681282 0.005832546
MSTRG.105.1 chr15 25156054 25156281 - 228 2.587426 8.9777008 2.778153E-27 8.289774E-26
MSTRG.1051.1 chr15 58245622 58430748 - 185127 2.025443 7.7502062 2.203711E-07 1.92217E-06
MSTRG.1051.6 chr15 58245641 58624314 - 378674 5.002202 10.4756606 5.766483E-42 3.844623E-40
MSTRG.1054.1 chr15 58490376 58490594 - 219 0.01585751 0.7748249 1 1
MSTRG.1055.1 chr15 58491215 58632908 - 141694 4.115141 6.3314239 8.826407E-25 2.510819E-23
MSTRG.1055.2 chr15 58491339 58640098 - 148760 3.95916 6.443556 1.454487E-26 4.250887E-25
MSTRG.1058.1 chr15 58638888 58660648 - 21761 1.009345 3.6906184 0.01744287 0.04388485
MSTRG.1061.1 chr15 58804292 58850547 - 46256 5.319574 7.7686059 1.029119E-39 5.421299E-38
MSTRG.1062.1 chr15 59171225 59225859 - 54635 0.4627868 8.9818572 0.01036068 0.02808706
MSTRG.1063.1 chr15 58879309 58885972 - 6664 0.3004266 4.7613425 0.4063073 0.566573
MSTRG.1067.1 chr15 59001776 59072593 - 70818 0.199836 5.8741666 0.5516938 0.7056587
MSTRG.1067.2 chr15 59059946 59072593 - 12648 -0.359999 4.5938818 0.4527651 0.6142922
MSTRG.1068.1 chr15 59011246 59109925 - 98680 0.1694479 6.166165 0.5681415 0.7218324
MSTRG.107.1 chr15 25280823 25281068 - 246 -2.279137 3.9120358 0.02918957 0.06835998
MSTRG.1070.1 chr15 59140665 59163226 - 22562 -0.006230929 9.5685097 0.9838108 1
MSTRG.1071.1 chr15 59145115 59158361 - 13247 -1.26924 8.0787606 1.108985E-06 7.847496E-06
MSTRG.1075.1 chr15 59845120 59845322 - 203 0.9095595 4.6525639 0.06763777 0.136588
MSTRG.1077.1 chr15 59826893 59827359 - 467 0.4330439 2.1928865 0.7895898 0.90375
MSTRG.1077.2 chr15 59826893 59827359 - 467 0.4330439 2.1928865 0.7895898 0.90375
MSTRG.1079.1 chr15 55492770 55507864 - 15095 2.52573 7.259371 1.039659E-16 2.034965E-15
MSTRG.1081.1 chr15 55495164 55611370 - 116207 1.841111 8.1571503 5.014513E-17 9.952059E-16
MSTRG.1083.1 chr15 55596137 55596671 - 535 1.260989 2.0216124 0.321238 0.4744626
MSTRG.1086.1 chr15 55646956 55708999 - 62044 0.02112016 9.524294 0.9267112 1
MSTRG.1086.2 chr15 55646956 55712188 - 65233 0.003471062 9.5386455 0.9865414 1
MSTRG.1086.8 chr15 55647455 55700658 - 53204 0.0254024 9.4935076 0.9129826 0.9979081
MSTRG.1086.9 chr15 55647455 55700590 - 53136 0.0254024 9.4935076 0.9129826 0.9979081
MSTRG.1088.1 chr15 55662748 55746466 - 83719 -0.08751409 7.8859225 0.7402316 0.8641773
MSTRG.1088.2 chr15 55662794 55788405 - 125612 -0.09223515 8.0225386 0.7171237 0.8502269
MSTRG.1092.1 chr15 55734618 55735472 - 855 -0.7825035 4.8143738 0.01860852 0.04624495
MSTRG.1093.1 chr15 55736909 55739431 - 2523 0.1803007 2.4477981 0.8828546 0.9764491
MSTRG.1094.1 chr15 55761665 55764012 - 2348 -0.069444 2.7615619 1 1
MSTRG.1095.1 chr15 55776414 55776701 - 288 -0.3222709 2.0132896 0.6250616 0.7716
MSTRG.1096.1 chr15 55793561 56361880 - 568320 1.157231 9.255908 1.055064E-07 9.982166E-07
MSTRG.1096.2 chr15 56114822 56279092 - 164271 1.789272 7.8452192 1.454132E-12 2.341426E-11
MSTRG.1096.3 chr15 56358660 56606791 - 248132 0.2883761 8.2682467 0.281252 0.4286606
MSTRG.1096.4 chr15 56361397 56606772 - 245376 0.264096 8.2359746 0.3325891 0.4883543
MSTRG.1096.5 chr15 56559931 56606804 - 46874 0.462944 4.0098216 0.2674791 0.4133632
MSTRG.1096.6 chr15 56559931 56803556 - 243626 0.1700099 6.8941584 0.5962041 0.7432086
MSTRG.1099.1 chr15 55849418 55849690 - 273 -0.2298048 1.8018028 1 1
MSTRG.11.1 chr15 21244328 21244738 - 411 0.2970088 1.2358978 0.7937305 0.9067866
MSTRG.1102.1 chr15 55892886 55938810 - 45925 -1.226186 5.9773534 0.004058483 0.01259458
MSTRG.1112.1 chr15 56403346 56404004 - 659 -1.376546 2.1763086 0.06333548 0.1299645
MSTRG.1117.1 chr15 56667241 56771836 - 104596 0.05630593 6.4764504 0.8607437 0.9590952
MSTRG.1117.2 chr15 56767335 56868520 - 101186 0.945395 4.8399814 0.005811102 0.01721942
MSTRG.1119.1 chr15 56804920 56805343 - 424 5.903489 1.3625254 8.321234E-06 4.993911E-05
MSTRG.1120.1 chr15 56833007 56833582 - 576 1.893713 1.7622359 0.02656805 0.06270236
MSTRG.1124.1 chr15 59423625 59665148 - 241524 2.356165 8.1642531 1.205659E-20 2.826673E-19
MSTRG.1128.1 chr15 59693550 59693966 - 417 -0.05989271 5.5291617 0.9255497 1
MSTRG.1129.1 chr15 59712891 59713222 - 332 -0.7844616 1.856794 1 1
MSTRG.1130.1 chr15 60593888 60594636 - 749 -0.4017833 1.1065551 0.7696636 0.8875821
MSTRG.1131.1 chr15 60321133 60372320 - 51188 -0.2754229 3.4149368 0.7030911 0.8373123
MSTRG.1131.2 chr15 60335179 60372329 - 37151 -0.1304965 3.3201246 0.8918599 0.9833504
MSTRG.1131.3 chr15 60362068 60372320 - 10253 -0.4539842 2.9887219 0.4903473 0.6512722
MSTRG.1135.1 chr15 59926290 60196244 - 269955 -0.1168414 11.5917402 0.5911888 0.7398766
MSTRG.1136.2 chr15 59930286 59949769 - 19484 -0.7171626 7.1906466 0.002357545 0.00789611
MSTRG.1137.1 chr15 59951346 59981698 - 30353 -0.06391667 8.9223505 0.7533366 0.8737861
MSTRG.1140.1 chr15 60073385 60073601 - 217 3.704661 1.1251127 0.0675438 0.1365558
MSTRG.1147.1 chr15 60658063 60659298 - 1236 1.547346 4.9089923 0.0296172 0.06932341
MSTRG.1148.1 chr15 61547776 61552888 - 5113 0.2872874 2.0735049 0.5874931 0.7371535
MSTRG.1156.5 chr15 60780639 60969495 - 188857 1.277436 8.3017289 2.959404E-07 2.437795E-06
MSTRG.1156.6 chr15 60780683 61308808 - 528126 1.176741 8.4984 4.293259E-07 3.39247E-06
MSTRG.1156.7 chr15 61468280 61521554 - 53275 1.831437 3.6702011 0.0004920168 0.00198247
MSTRG.1157.1 chr15 60921133 60923556 - 2424 2.199838 1.4307532 0.03686939 0.08345978
MSTRG.1159.1 chr15 61138045 61204714 - 66670 0.2552946 3.0817428 0.6528697 0.7905207
MSTRG.1160.1 chr15 61239352 61240086 - 735 0.3677092 3.1168492 0.4323687 0.5936026
MSTRG.1163.1 chr15 62511171 62511652 - 482 -0.5569356 1.6942931 0.6283616 0.7746949
MSTRG.1167.1 chr15 62588669 62588939 - 271 -0.0057499 1.5656596 1 1
MSTRG.1168.1 chr15 62144588 62352671 - 208084 0.437781 9.1644232 0.01624356 0.04135517
MSTRG.1168.2 chr15 62144588 62352671 - 208084 0.437781 9.1644232 0.01624356 0.04135517
MSTRG.1168.5 chr15 62144601 62352671 - 208071 0.437781 9.1644232 0.01624356 0.04135517
MSTRG.1168.6 chr15 62144601 62352671 - 208071 0.437781 9.1644232 0.01624356 0.04135517
MSTRG.1169.1 chr15 62205019 62308862 - 103844 0.5394409 7.6772425 0.02359867 0.05660475
MSTRG.1169.2 chr15 62298316 62341654 - 43339 0.3665596 5.1640616 0.2639022 0.4091827
MSTRG.1169.3 chr15 62298478 62308863 - 10386 0.7876873 3.7505478 0.1423717 0.2488734
MSTRG.1170.1 chr15 62294123 62309284 - 15162 0.9148762 4.7578583 0.009349305 0.02588805
MSTRG.1171.1 chr15 62294329 62308422 - 14094 0.8190439 4.5450148 0.03228252 0.07470201
MSTRG.1175.1 chr15 62309468 62342192 - 32725 0.4764259 4.424008 0.241155 0.3861195
MSTRG.1177.1 chr15 62348371 62349324 - 954 0.3951933 3.0200653 0.5747328 0.7274797
MSTRG.1184.1 chr15 63390460 63391267 - 808 1.15161 3.2058182 0.02077926 0.05052143
MSTRG.1195.1 chr15 63628736 63702650 - 73915 -0.2135587 4.1853719 0.7303057 0.8601199
MSTRG.1198.1 chr15 63761932 63762160 - 229 4.883599 1.4295617 0.001666975 0.00580178
MSTRG.1199.1 chr15 63762671 63778613 - 15943 -0.04350914 3.1960073 1 1
MSTRG.1201.1 chr15 62622860 62625356 - 2497 2.636756 2.9822623 0.0001620735 0.0007574674
MSTRG.1201.2 chr15 62623264 62625356 - 2093 2.60002 2.9735329 0.0001855 0.0008543453
MSTRG.1201.3 chr15 62623806 62983260 - 359455 -0.07239731 6.8270569 0.8288099 0.9348485
MSTRG.1201.4 chr15 62623806 62625416 - 1611 2.59958 2.8327476 0.00323078 0.01029555
MSTRG.1201.5 chr15 62623807 62624873 - 1067 2.201143 1.3400445 0.1011829 0.191462
MSTRG.1206.1 chr15 62731524 62800714 - 69191 1.186399 4.4700872 0.006152668 0.0180825
MSTRG.1210.1 chr15 63134049 63135042 - 994 -3.031436 4.7807814 3.814663E-05 0.0002070887
MSTRG.1211.1 chr15 63900812 64068259 - 167448 -0.168894 9.1997864 0.5980639 0.7447764
MSTRG.1211.10 chr15 63900814 64126150 - 225337 -0.1601317 9.2292887 0.6124095 0.7583697
MSTRG.1211.11 chr15 63900814 64126300 - 225487 -0.1601262 9.2295123 0.6126038 0.7583697
MSTRG.1211.12 chr15 63900814 64068965 - 168152 -0.1688935 9.1998214 0.5980817 0.7447764
MSTRG.1211.14 chr15 63939186 64068259 - 129074 -0.1760678 8.1672295 0.6306206 0.7765824
MSTRG.1211.2 chr15 63900812 64126300 - 225489 -0.1601262 9.2295123 0.6126038 0.7583697
MSTRG.1211.3 chr15 63900812 64126131 - 225320 -0.1601317 9.2292887 0.6124095 0.7583697
MSTRG.1211.4 chr15 63900812 64072876 - 172065 -0.163083 9.2058761 0.609911 0.7574185
MSTRG.1211.5 chr15 63900812 63929393 - 28582 -0.2017767 7.899709 0.4904002 0.6512722
MSTRG.1211.6 chr15 63900812 64040240 - 139429 -0.1591789 9.105276 0.6150992 0.7607619
MSTRG.1211.7 chr15 63900812 63979217 - 78406 -0.158917 8.856229 0.6186325 0.7646886
MSTRG.1211.8 chr15 63900812 63937884 - 37073 -0.1409589 8.2343059 0.6510833 0.7890294
MSTRG.1211.9 chr15 63900814 64126150 - 225337 -0.1601317 9.2292887 0.6124095 0.7583697
MSTRG.1214.1 chr15 64199231 64219983 - 20753 -2.603338 6.9445528 2.279584E-12 3.589293E-11
MSTRG.1214.2 chr15 64199233 64338583 - 139351 -1.710243 7.5749611 1.580425E-10 2.049749E-09
MSTRG.1217.1 chr15 64353641 64354007 - 367 4.021873 3.3217647 5.773669E-10 7.182579E-09
MSTRG.1219.2 chr15 64457725 64648363 - 190639 -0.1570199 7.3236208 0.5037957 0.6625948
MSTRG.1219.3 chr15 64457727 64648362 - 190636 -0.1570199 7.3236208 0.5037957 0.6625948
MSTRG.1220.1 chr15 64470878 64499594 - 28717 -0.902585 4.2679296 0.04122129 0.09155865
MSTRG.1223.1 chr15 64652032 64724373 - 72342 0.1133194 7.1052483 0.665019 0.8018186
MSTRG.1223.2 chr15 64652183 64711854 - 59672 0.1776832 6.8425269 0.5186122 0.6734382
MSTRG.1226.1 chr15 64662603 64773809 - 111207 0.1106303 7.4413235 0.6362843 0.7781671
MSTRG.1226.2 chr15 64703885 64773810 - 69926 0.3160643 6.5901022 0.2387516 0.3829899
MSTRG.1226.3 chr15 64769328 64773810 - 4483 -0.292132 3.9987489 0.6698627 0.8069747
MSTRG.1227.1 chr15 64715395 64733969 - 18575 0.7314227 4.7581866 0.03283725 0.07544257
MSTRG.1229.1 chr15 64821046 64821816 - 771 -1.07344 6.125422 0.04073837 0.09072581
MSTRG.1230.1 chr15 64826210 64933707 - 107498 0.414716 9.2901754 0.08720204 0.1673071
MSTRG.1231.1 chr15 64849907 64958926 - 109020 0.4352621 9.3056978 0.07197367 0.1439811
MSTRG.1233.1 chr15 64923526 64923746 - 221 -0.07482046 3.8288018 0.9114338 0.9979081
MSTRG.1238.1 chr15 66135901 66136207 - 307 -0.9088477 0.9628668 0.5756827 0.7274797
MSTRG.1243.1 chr15 65007174 65092286 - 85113 -3.446367 8.3190387 1.049821E-59 1.066568E-57
MSTRG.1243.2 chr15 65090603 65092257 - 1655 -0.6529924 4.4123929 0.1319819 0.2344574
MSTRG.1243.3 chr15 65090609 65092257 - 1649 -0.6529924 4.4123929 0.1319819 0.2344574
MSTRG.1243.4 chr15 65090609 65092255 - 1647 -0.6529924 4.4123929 0.1319819 0.2344574
MSTRG.1243.5 chr15 65090610 65092257 - 1648 -0.6529924 4.4123929 0.1319819 0.2344574
MSTRG.1244.1 chr15 65032090 65042758 - 10669 -4.277759 8.0118456 8.405917E-49 6.07933E-47
MSTRG.1246.4 chr15 65107832 65116118 - 8287 0.3097864 3.4533826 0.7026182 0.8369826
MSTRG.1246.5 chr15 65107844 65116264 - 8421 0.3097864 3.4533826 0.7026182 0.8369826
MSTRG.1250.4 chr15 65255363 65282268 - 26906 0.1273139 8.384909 0.5786683 0.7286557
MSTRG.1252.1 chr15 65331588 65360842 - 29255 -3.390284 7.6184786 1.377364E-10 1.802825E-09
MSTRG.1252.2 chr15 65337147 65360842 - 23696 -3.557735 7.2522202 2.169831E-10 2.797181E-09
MSTRG.1254.1 chr15 65338929 65477696 - 138768 0.20524 9.529859 0.3636641 0.523181
MSTRG.1256.1 chr15 65367950 65368460 - 511 2.040557 2.7836913 0.005408055 0.0162455
MSTRG.1259.1 chr15 65383692 65398195 - 14504 0.303484 5.2429891 0.5053299 0.6638678
MSTRG.1259.2 chr15 65385112 65426225 - 41114 -0.163429 7.2979313 0.5388856 0.6932242
MSTRG.1259.3 chr15 65385112 65467742 - 82631 0.543296 9.0623201 0.003431458 0.01085399
MSTRG.1259.4 chr15 65385113 65426177 - 41065 -0.163429 7.2979313 0.5388856 0.6932242
MSTRG.1262.1 chr15 65518884 65610614 - 91731 0.4617991 6.7337781 0.1039879 0.193932
MSTRG.1262.2 chr15 65518889 65615963 - 97075 0.4906753 6.7749852 0.08269377 0.1601699
MSTRG.1262.3 chr15 65518986 65610614 - 91629 0.4618024 6.7331462 0.1038066 0.1936785
MSTRG.1263.1 chr15 65550437 65579237 - 28801 0.7807291 5.8534978 0.0160953 0.04113022
MSTRG.1264.1 chr15 65599496 65612871 - 13376 2.224329 3.273771 0.0003409392 0.001457774
MSTRG.1266.2 chr15 65619473 65667789 - 48317 -0.3832431 4.0324328 0.6636683 0.8008689
MSTRG.1267.2 chr15 65689146 65714483 - 25338 0.7789874 3.3698884 0.1260568 0.2268018
MSTRG.1270.1 chr15 65730041 65810043 - 80003 -1.192337 8.4884102 1.276855E-09 1.543439E-08
MSTRG.1270.2 chr15 65734801 65748180 - 13380 -1.484487 7.859495 8.07128E-11 1.093338E-09
MSTRG.1270.3 chr15 65734801 65809990 - 75190 -1.202975 8.4848173 9.719503E-10 1.191756E-08
MSTRG.1272.10 chr15 65871158 66084471 - 213314 0.9200204 9.2122875 1.065688E-05 6.246279E-05
MSTRG.1272.11 chr15 65945133 66054008 - 108876 1.478385 8.2491909 1.071689E-07 1.011703E-06
MSTRG.1272.8 chr15 65871116 65903572 - 32457 0.2313624 7.1259486 0.3696535 0.5285896
MSTRG.1272.9 chr15 65871158 66084510 - 213353 0.9200204 9.2122875 1.065688E-05 6.246279E-05
MSTRG.1274.1 chr15 65908293 65908538 - 246 0.2836412 0.8044944 1 1
MSTRG.1278.1 chr15 66062165 66065669 - 3505 -0.1033324 6.6966378 0.7889564 0.90375
MSTRG.1279.1 chr15 66109062 66109596 - 535 -0.8831455 7.2257054 0.002584259 0.008521663
MSTRG.1280.1 chr15 67234831 67293231 - 58401 1.450216 6.1403941 1.811907E-07 1.61071E-06
MSTRG.1282.1 chr15 67313002 67313455 - 454 1.736932 0.6873623 1 1
MSTRG.1289.1 chr15 66830814 66837384 - 6571 1.12825 2.8047322 0.1093572 0.201741
MSTRG.1295.1 chr15 67089158 67112343 - 23186 -0.1528571 3.4368247 0.7651005 0.8842589
MSTRG.1296.1 chr15 67145445 67149717 - 4273 -0.9211228 2.9722856 0.145998 0.2538605
MSTRG.1297.1 chr15 66187300 66546110 - 358811 -0.03666919 6.7213982 0.9680584 1
MSTRG.1297.2 chr15 66187425 66546110 - 358686 -0.03666346 6.7181923 0.9680508 1
MSTRG.1298.1 chr15 66265313 66313390 - 48078 -0.3346691 5.0892151 0.5533344 0.7071213
MSTRG.13.1 chr15 21283155 21290602 - 7448 -0.2197907 2.3386483 0.7224396 0.8539196
MSTRG.1300.1 chr15 66445631 66559102 - 113472 0.1521663 3.4978455 0.8071603 0.918196
MSTRG.1304.1 chr15 66619418 66679084 - 59667 -0.676931 7.4043131 0.002124512 0.00719409
MSTRG.1304.2 chr15 66627548 66679084 - 51537 -0.04840349 5.9039244 0.862717 0.9601496
MSTRG.1305.1 chr15 66622283 66626136 - 3854 -0.9730306 6.4554607 7.912378E-05 0.0003921268
MSTRG.1308.1 chr15 66782062 66790148 - 8087 0.3248505 8.5935521 0.2667328 0.4125223
MSTRG.1313.1 chr15 67489496 67547047 - 57552 -0.06990551 7.4601183 0.800764 0.9131106
MSTRG.1316.1 chr15 67553175 67708896 - 155722 0.7639013 5.7323578 0.01754256 0.04410965
MSTRG.1319.6 chr15 67807315 67814009 - 6695 1.511261 3.8382757 0.0003543101 0.001508824
MSTRG.1320.1 chr15 67740381 67965470 - 225090 -0.1125424 8.2823866 0.6038349 0.751623
MSTRG.1321.1 chr15 67782570 67857855 - 75286 -0.1625131 6.8408611 0.6107122 0.7578227
MSTRG.1328.1 chr15 68231601 68232021 - 421 1.597293 1.7385066 0.07569306 0.1495288
MSTRG.1329.1 chr15 69565782 69566116 - 335 3.301953 1.1850361 0.006550969 0.01914588
MSTRG.1331.1 chr15 68426496 68427235 - 740 2.484359 1.6582209 0.06779965 0.1367207
MSTRG.1331.2 chr15 68426496 68427192 - 697 2.484359 1.6582209 0.06779965 0.1367207
MSTRG.1331.3 chr15 68426503 68427235 - 733 2.484359 1.6582209 0.06779965 0.1367207
MSTRG.1332.1 chr15 68426964 68428928 - 1965 1.534118 1.5691652 0.04686778 0.1004444
MSTRG.1332.2 chr15 68427292 68428928 - 1637 1.029962 1.459025 0.2139718 0.3506213
MSTRG.1333.1 chr15 68440857 68497281 - 56425 -0.1173411 8.2838064 0.6380766 0.7785739
MSTRG.1335.10 chr15 68499335 68522083 - 22749 0.8388832 6.905421 0.001558048 0.005458284
MSTRG.1335.11 chr15 68499335 68549546 - 50212 0.8619084 6.9823241 0.0009750629 0.003602245
MSTRG.1335.2 chr15 68499333 68522106 - 22774 0.8388832 6.905421 0.001558048 0.005458284
MSTRG.1335.3 chr15 68499333 68522078 - 22746 0.8388832 6.905421 0.001558048 0.005458284
MSTRG.1335.4 chr15 68499333 68549523 - 50191 0.8619084 6.9823241 0.0009750629 0.003602245
MSTRG.1335.5 chr15 68499333 68549523 - 50191 0.8619084 6.9823241 0.0009750629 0.003602245
MSTRG.1335.6 chr15 68499333 68549523 - 50191 0.8619084 6.9823241 0.0009750629 0.003602245
MSTRG.1335.7 chr15 68499333 68522078 - 22746 0.8388832 6.905421 0.001558048 0.005458284
MSTRG.1335.8 chr15 68499335 68522106 - 22772 0.8388832 6.905421 0.001558048 0.005458284
MSTRG.1335.9 chr15 68499335 68522106 - 22772 0.8388832 6.905421 0.001558048 0.005458284
MSTRG.1337.1 chr15 68513771 68515467 - 1697 0.3705603 4.2204538 0.3306032 0.48594
MSTRG.1337.2 chr15 68514254 68515467 - 1214 -0.03502267 4.0067783 1 1
MSTRG.1342.1 chr15 69603095 69603412 - 318 -0.7635302 2.8097615 0.3672702 0.5271099
MSTRG.1343.1 chr15 69618847 69619075 - 229 -0.4097786 1.7137114 0.5977372 0.7447764
MSTRG.1344.1 chr15 69651910 69652111 - 202 -1.06172 0.5769763 1 1
MSTRG.1351.1 chr15 69911888 69913144 - 1257 1.1626 3.1896541 0.04486605 0.09678636
MSTRG.1353.1 chr15 69914696 69914896 - 201 2.361725 1.1113692 0.02037005 0.04963963
MSTRG.1356.1 chr15 70664958 70665158 - 201 1.510901 1.1208844 0.1092601 0.2017364
MSTRG.1358.1 chr15 70662705 70662937 - 233 4.483225 0.947115 0.01217755 0.0325574
MSTRG.1360.1 chr15 70841442 70841688 - 247 -2.056481 0.7080633 1 1
MSTRG.1361.1 chr15 70340129 70390245 - 50117 1.497405 7.4042208 1.642685E-06 1.112593E-05
MSTRG.1361.2 chr15 70340129 70390253 - 50125 1.497405 7.4042208 1.642685E-06 1.112593E-05
MSTRG.1361.3 chr15 70340129 70390244 - 50116 1.497405 7.4042208 1.642685E-06 1.112593E-05
MSTRG.1364.1 chr15 71427157 71427562 - 406 -1.996459 0.8308458 0.03293872 0.07544257
MSTRG.1367.1 chr15 68807021 68807258 - 238 -0.7735451 2.6706676 0.2110274 0.3469957
MSTRG.1369.1 chr15 68993760 69057417 - 63658 -1.121539 7.5583591 0.0003389979 0.001452313
MSTRG.1378.1 chr15 69151236 69257360 - 106125 1.274125 6.0458214 1.149489E-05 6.691503E-05
MSTRG.1378.10 chr15 69151269 69153173 - 1905 1.286057 4.1390362 0.003068914 0.009883063
MSTRG.1378.11 chr15 69151269 69153173 - 1905 1.286057 4.1390362 0.003068914 0.009883063
MSTRG.1378.12 chr15 69151269 69153173 - 1905 1.286057 4.1390362 0.003068914 0.009883063
MSTRG.1378.13 chr15 69256397 69257899 - 1503 1.425558 3.7616012 0.005967551 0.01760964
MSTRG.1378.14 chr15 69256399 69257919 - 1521 1.425558 3.7616012 0.005967551 0.01760964
MSTRG.1378.15 chr15 69256399 69257919 - 1521 1.425558 3.7616012 0.005967551 0.01760964
MSTRG.1378.16 chr15 69256399 69257899 - 1501 1.425558 3.7616012 0.005967551 0.01760964
MSTRG.1378.2 chr15 69151236 69257360 - 106125 1.274125 6.0458214 1.149489E-05 6.691503E-05
MSTRG.1378.3 chr15 69151248 69153461 - 2214 1.938119 4.6752359 8.183827E-07 6.010394E-06
MSTRG.1378.4 chr15 69151248 69153094 - 1847 1.260429 4.1195676 0.003475852 0.01097813
MSTRG.1378.5 chr15 69151248 69153461 - 2214 1.938119 4.6752359 8.183827E-07 6.010394E-06
MSTRG.1378.6 chr15 69151248 69153461 - 2214 1.938119 4.6752359 8.183827E-07 6.010394E-06
MSTRG.1378.7 chr15 69151269 69153173 - 1905 1.286057 4.1390362 0.003068914 0.009883063
MSTRG.1378.8 chr15 69151269 69153173 - 1905 1.286057 4.1390362 0.003068914 0.009883063
MSTRG.1378.9 chr15 69151269 69257899 - 106631 1.207669 6.1671777 2.09428E-05 0.0001165097
MSTRG.138.1 chr15 27248379 27249808 - 1430 0.6667009 3.0300083 0.2050432 0.3381983
MSTRG.138.2 chr15 27248781 27249598 - 818 -0.3492509 1.6223832 1 1
MSTRG.1387.1 chr15 70937004 71055889 - 118886 -1.390325 9.1735301 4.460747E-08 4.447198E-07
MSTRG.1388.1 chr15 71020626 71065397 - 44772 0.3107278 4.7705835 0.5068567 0.6645722
MSTRG.1389.1 chr15 71021391 71027517 - 6127 0.2284669 3.4445921 0.7286888 0.8584526
MSTRG.1390.1 chr15 71021829 71037691 - 15863 0.2649336 3.6562532 0.6457154 0.7837116
MSTRG.1393.1 chr15 71071770 71072063 - 294 0.4085415 1.0605765 1 1
MSTRG.1394.1 chr15 71113466 71118190 - 4725 -1.112383 2.9051209 0.1593683 0.2733217
MSTRG.1397.1 chr15 71163278 71163747 - 470 0.1963736 3.547513 0.60628 0.7540066
MSTRG.1398.1 chr15 71164149 71164357 - 209 -1.547007 1.0218983 0.1311356 0.2334686
MSTRG.14.1 chr15 21284110 21285343 - 1234 -1.146554 0.7606514 1 1
MSTRG.140.1 chr15 27734213 27734539 - 327 -0.2831912 2.6430217 0.7823525 0.8983579
