GeneID Chr Start End Strand Length logFC logCPM PValue FDR
MSTRG.1088.1 chr15 55662748 55746466 - 83719 -0.0783973 7.8859225 0.7588796 0.87117
MSTRG.1088.2 chr15 55662794 55788405 - 125612 -0.03784408 8.0225386 0.8805616 0.9480442
MSTRG.1092.1 chr15 55734618 55735472 - 855 0.1050096 4.8143738 0.6859517 0.8141741
MSTRG.1093.1 chr15 55736909 55739431 - 2523 0.2700375 2.4477981 0.4958005 0.6590594
MSTRG.1094.1 chr15 55761665 55764012 - 2348 0.5201905 2.7615619 0.1878027 0.3307281
MSTRG.1095.1 chr15 55776414 55776701 - 288 0.2001921 2.0132896 0.7683757 0.8776897
MSTRG.1096.1 chr15 55793561 56361880 - 568320 0.5567208 9.255908 0.008564464 0.02671386
MSTRG.1096.2 chr15 56114822 56279092 - 164271 0.815704 7.8452192 0.0007247906 0.002979462
MSTRG.1096.3 chr15 56358660 56606791 - 248132 0.08913318 8.2682467 0.7268839 0.8466555
MSTRG.1096.4 chr15 56361397 56606772 - 245376 0.08539146 8.2359746 0.7401649 0.8584625
MSTRG.1096.5 chr15 56559931 56606804 - 46874 0.4051853 4.0098216 0.2525185 0.4107878
MSTRG.1096.6 chr15 56559931 56803556 - 243626 0.5620191 6.8941584 0.06883192 0.1517654
MSTRG.1099.1 chr15 55849418 55849690 - 273 0.4821616 1.8018028 0.3260422 0.4945689
MSTRG.11.1 chr15 21244328 21244738 - 411 -0.230943 1.2358978 0.6398682 0.7765408
MSTRG.1102.1 chr15 55892886 55938810 - 45925 1.877814 5.9773534 1.577549E-06 1.11447E-05
MSTRG.1112.1 chr15 56403346 56404004 - 659 0.1965986 2.1763086 0.6918467 0.818666
MSTRG.1117.1 chr15 56667241 56771836 - 104596 0.6124134 6.4764504 0.07775325 0.1647334
MSTRG.1117.2 chr15 56767335 56868520 - 101186 0.08307061 4.8399814 0.8125689 0.9126696
MSTRG.1119.1 chr15 56804920 56805343 - 424 0.3342691 1.3625254 1 1
MSTRG.1120.1 chr15 56833007 56833582 - 576 -0.4162801 1.7622359 0.3992183 0.573364
MSTRG.1124.1 chr15 59423625 59665148 - 241524 0.2343995 8.1642531 0.3190449 0.4867232
MSTRG.1128.1 chr15 59693550 59693966 - 417 0.3602381 5.5291617 0.2512587 0.4107306
MSTRG.1129.1 chr15 59712891 59713222 - 332 0.8056767 1.856794 0.445222 0.610678
MSTRG.1130.1 chr15 60593888 60594636 - 749 0.06286983 1.1065551 1 1
MSTRG.1131.1 chr15 60321133 60372320 - 51188 0.5278418 3.4149368 0.08998212 0.1853953
MSTRG.1131.2 chr15 60335179 60372329 - 37151 0.6445774 3.3201246 0.03646801 0.09036528
MSTRG.1131.3 chr15 60362068 60372320 - 10253 0.4776954 2.9887219 0.2368762 0.3945163
MSTRG.1135.1 chr15 59926290 60196244 - 269955 0.6008469 11.5917402 0.005664982 0.01875289
MSTRG.1136.2 chr15 59930286 59949769 - 19484 -0.1891249 7.1906466 0.4302943 0.5965126
MSTRG.1137.1 chr15 59951346 59981698 - 30353 1.087629 8.9223505 1.49994E-08 1.53852E-07
MSTRG.1140.1 chr15 60073385 60073601 - 217 -0.5043613 1.1251127 0.3707067 0.5439496
MSTRG.1147.1 chr15 60658063 60659298 - 1236 1.50602 4.9089923 0.024074 0.06458728
MSTRG.1148.1 chr15 61547776 61552888 - 5113 -0.3241973 2.0735049 0.5385448 0.697835
MSTRG.1156.5 chr15 60780639 60969495 - 188857 0.5039675 8.3017289 0.03700637 0.09143381
MSTRG.1156.6 chr15 60780683 61308808 - 528126 0.4541352 8.4984 0.04469719 0.1069674
MSTRG.1156.7 chr15 61468280 61521554 - 53275 -0.206703 3.6702011 0.524123 0.6849717
MSTRG.1157.1 chr15 60921133 60923556 - 2424 -2.248569 1.4307532 0.001996485 0.007407828
MSTRG.1159.1 chr15 61138045 61204714 - 66670 0.7892909 3.0817428 0.04634612 0.1104181
MSTRG.1160.1 chr15 61239352 61240086 - 735 0.5945682 3.1168492 0.07341931 0.1588642
MSTRG.1163.1 chr15 62511171 62511652 - 482 -0.08619919 1.6942931 0.8150236 0.9148341
MSTRG.1167.1 chr15 62588669 62588939 - 271 0.1213479 1.5656596 1 1
MSTRG.1168.1 chr15 62144588 62352671 - 208084 0.140849 9.1644232 0.4253267 0.5932686
MSTRG.1168.2 chr15 62144588 62352671 - 208084 0.140849 9.1644232 0.4253267 0.5932686
MSTRG.1168.5 chr15 62144601 62352671 - 208071 0.140849 9.1644232 0.4253267 0.5932686
MSTRG.1168.6 chr15 62144601 62352671 - 208071 0.140849 9.1644232 0.4253267 0.5932686
MSTRG.1169.1 chr15 62205019 62308862 - 103844 0.121521 7.6772425 0.5933213 0.7422817
MSTRG.1169.2 chr15 62298316 62341654 - 43339 -0.07048624 5.1640616 0.7582044 0.8708636
MSTRG.1169.3 chr15 62298478 62308863 - 10386 0.3262751 3.7505478 0.3106585 0.4775143
MSTRG.1170.1 chr15 62294123 62309284 - 15162 0.3070137 4.7578583 0.2465984 0.4055076
MSTRG.1171.1 chr15 62294329 62308422 - 14094 0.3067448 4.5450148 0.281861 0.4466026
MSTRG.1175.1 chr15 62309468 62342192 - 32725 -0.2951751 4.424008 0.2590775 0.4193792
MSTRG.1177.1 chr15 62348371 62349324 - 954 0.2231767 3.0200653 0.638483 0.7765408
MSTRG.1184.1 chr15 63390460 63391267 - 808 0.0256272 3.2058182 0.8701392 0.9449938
MSTRG.1195.1 chr15 63628736 63702650 - 73915 -0.4111111 4.1853719 0.3498709 0.5210817
MSTRG.1198.1 chr15 63761932 63762160 - 229 1.918757 1.4295617 0.003127056 0.01114716
MSTRG.1199.1 chr15 63762671 63778613 - 15943 0.1021015 3.1960073 0.9238121 0.9746793
MSTRG.1201.1 chr15 62622860 62625356 - 2497 -0.6309938 2.9822623 0.07447908 0.1604739
MSTRG.1201.2 chr15 62623264 62625356 - 2093 -0.6358881 2.9735329 0.08132321 0.1708548
MSTRG.1201.3 chr15 62623806 62983260 - 359455 -1.214493 6.8270569 2.40063E-05 0.0001354959
MSTRG.1201.4 chr15 62623806 62625416 - 1611 -0.6645752 2.8327476 0.08272152 0.1735363
MSTRG.1201.5 chr15 62623807 62624873 - 1067 0.2935675 1.3400445 1 1
MSTRG.1206.1 chr15 62731524 62800714 - 69191 -0.2500734 4.4700872 0.4072047 0.5813122
MSTRG.1210.1 chr15 63134049 63135042 - 994 -4.906759 4.7807814 1.998342E-14 3.739879E-13
MSTRG.1211.1 chr15 63900812 64068259 - 167448 -0.7170084 9.1997864 0.02142635 0.05871949
MSTRG.1211.10 chr15 63900814 64126150 - 225337 -0.6919354 9.2292887 0.02431135 0.06479483
MSTRG.1211.11 chr15 63900814 64126300 - 225487 -0.6926313 9.2295123 0.02424668 0.06479483
MSTRG.1211.12 chr15 63900814 64068965 - 168152 -0.7168308 9.1998214 0.02146441 0.05878602
MSTRG.1211.14 chr15 63939186 64068259 - 129074 -0.8805946 8.1672295 0.01103202 0.03326758
MSTRG.1211.2 chr15 63900812 64126300 - 225489 -0.6926313 9.2295123 0.02424668 0.06479483
MSTRG.1211.3 chr15 63900812 64126131 - 225320 -0.6919354 9.2292887 0.02431135 0.06479483
MSTRG.1211.4 chr15 63900812 64072876 - 172065 -0.7080278 9.2058761 0.02270588 0.06159312
MSTRG.1211.5 chr15 63900812 63929393 - 28582 -0.4800639 7.899709 0.07990591 0.1682084
MSTRG.1211.6 chr15 63900812 64040240 - 139429 -0.7049645 9.105276 0.02159315 0.0590628
MSTRG.1211.7 chr15 63900812 63979217 - 78406 -0.6734448 8.856229 0.02855953 0.07385668
MSTRG.1211.8 chr15 63900812 63937884 - 37073 -0.553243 8.2343059 0.05779531 0.1311072
MSTRG.1211.9 chr15 63900814 64126150 - 225337 -0.6919354 9.2292887 0.02431135 0.06479483
MSTRG.1214.1 chr15 64199231 64219983 - 20753 2.764641 6.9445528 6.33612E-17 1.510404E-15
MSTRG.1214.2 chr15 64199233 64338583 - 139351 2.317636 7.5749611 1.110689E-20 4.308465E-19
MSTRG.1217.1 chr15 64353641 64354007 - 367 -0.3146765 3.3217647 0.7775538 0.8851779
MSTRG.1219.2 chr15 64457725 64648363 - 190639 0.3672582 7.3236208 0.07490486 0.1606728
MSTRG.1219.3 chr15 64457727 64648362 - 190636 0.3672582 7.3236208 0.07490486 0.1606728
MSTRG.1220.1 chr15 64470878 64499594 - 28717 0.1237719 4.2679296 0.7468719 0.8636592
MSTRG.1223.1 chr15 64652032 64724373 - 72342 0.3232936 7.1052483 0.1534411 0.2830666
MSTRG.1223.2 chr15 64652183 64711854 - 59672 0.4675378 6.8425269 0.05201614 0.1208894
MSTRG.1226.1 chr15 64662603 64773809 - 111207 0.3017903 7.4413235 0.1483893 0.2762553
MSTRG.1226.2 chr15 64703885 64773810 - 69926 0.1132897 6.5901022 0.6437373 0.7794628
MSTRG.1226.3 chr15 64769328 64773810 - 4483 -0.4978681 3.9987489 0.06812611 0.1508532
MSTRG.1227.1 chr15 64715395 64733969 - 18575 -0.2660598 4.7581866 0.3517411 0.5233192
MSTRG.1229.1 chr15 64821046 64821816 - 771 -2.392797 6.125422 1.979224E-05 0.0001139692
MSTRG.1230.1 chr15 64826210 64933707 - 107498 0.5591128 9.2901754 0.02065635 0.05686493
MSTRG.1231.1 chr15 64849907 64958926 - 109020 0.5640502 9.3056978 0.01922614 0.05323683
MSTRG.1233.1 chr15 64923526 64923746 - 221 0.3078622 3.8288018 0.410958 0.5822442
MSTRG.1238.1 chr15 66135901 66136207 - 307 1.087721 0.9628668 0.1404187 0.2640663
MSTRG.1243.1 chr15 65007174 65092286 - 85113 0.227729 8.3190387 0.2496983 0.4090068
MSTRG.1243.2 chr15 65090603 65092257 - 1655 0.10263 4.4123929 0.7089292 0.8317871
MSTRG.1243.3 chr15 65090609 65092257 - 1649 0.10263 4.4123929 0.7089292 0.8317871
MSTRG.1243.4 chr15 65090609 65092255 - 1647 0.10263 4.4123929 0.7089292 0.8317871
MSTRG.1243.5 chr15 65090610 65092257 - 1648 0.10263 4.4123929 0.7089292 0.8317871
MSTRG.1244.1 chr15 65032090 65042758 - 10669 0.2358406 8.0118456 0.4160957 0.5853875
MSTRG.1246.4 chr15 65107832 65116118 - 8287 0.3240766 3.4533826 0.4265619 0.5941671
MSTRG.1246.5 chr15 65107844 65116264 - 8421 0.3240766 3.4533826 0.4265619 0.5941671
MSTRG.1250.4 chr15 65255363 65282268 - 26906 0.7855704 8.384909 0.0003788962 0.001656506
MSTRG.1252.1 chr15 65331588 65360842 - 29255 0.9755629 7.6184786 0.03074333 0.07888262
MSTRG.1252.2 chr15 65337147 65360842 - 23696 1.011953 7.2522202 0.03088168 0.07918998
MSTRG.1254.1 chr15 65338929 65477696 - 138768 0.07119106 9.529859 0.7474636 0.8638752
MSTRG.1256.1 chr15 65367950 65368460 - 511 0.02182379 2.7836913 1 1
MSTRG.1259.1 chr15 65383692 65398195 - 14504 -0.765156 5.2429891 0.04456603 0.1067733
MSTRG.1259.2 chr15 65385112 65426225 - 41114 -0.4208544 7.2979313 0.06571562 0.1465805
MSTRG.1259.3 chr15 65385112 65467742 - 82631 -0.3869603 9.0623201 0.03538346 0.0879883
MSTRG.1259.4 chr15 65385113 65426177 - 41065 -0.4208544 7.2979313 0.06571562 0.1465805
MSTRG.1262.1 chr15 65518884 65610614 - 91731 0.3390378 6.7337781 0.2092997 0.3582105
MSTRG.1262.2 chr15 65518889 65615963 - 97075 0.3499238 6.7749852 0.1933065 0.3387429
MSTRG.1262.3 chr15 65518986 65610614 - 91629 0.336569 6.7331462 0.2123907 0.3623366
MSTRG.1263.1 chr15 65550437 65579237 - 28801 0.7970302 5.8534978 0.007327533 0.02328115
MSTRG.1264.1 chr15 65599496 65612871 - 13376 0.432639 3.273771 0.4091968 0.5817832
MSTRG.1266.2 chr15 65619473 65667789 - 48317 -2.589929 4.0324328 3.870455E-07 3.052723E-06
MSTRG.1267.2 chr15 65689146 65714483 - 25338 -0.9452453 3.3698884 0.007911681 0.02489612
MSTRG.1270.1 chr15 65730041 65810043 - 80003 -0.8880198 8.4884102 1.614495E-06 1.134934E-05
MSTRG.1270.2 chr15 65734801 65748180 - 13380 -1.045478 7.859495 8.157043E-07 6.053235E-06
MSTRG.1270.3 chr15 65734801 65809990 - 75190 -0.8893325 8.4848173 1.584073E-06 1.11723E-05
MSTRG.1272.10 chr15 65871158 66084471 - 213314 -0.03310815 9.2122875 0.8717128 0.9449938
MSTRG.1272.11 chr15 65945133 66054008 - 108876 -0.001688213 8.2491909 0.9943247 1
MSTRG.1272.8 chr15 65871116 65903572 - 32457 0.3119359 7.1259486 0.1852623 0.3274707
MSTRG.1272.9 chr15 65871158 66084510 - 213353 -0.03310815 9.2122875 0.8717128 0.9449938
MSTRG.1274.1 chr15 65908293 65908538 - 246 0.1119741 0.8044944 1 1
MSTRG.1278.1 chr15 66062165 66065669 - 3505 -0.7125492 6.6966378 0.02710623 0.07078475
MSTRG.1279.1 chr15 66109062 66109596 - 535 0.1897659 7.2257054 0.4886144 0.6519442
MSTRG.1280.1 chr15 67234831 67293231 - 58401 0.9106273 6.1403941 0.0004935812 0.002125238
MSTRG.1282.1 chr15 67313002 67313455 - 454 -0.3875867 0.6873623 0.3430584 0.5136247
MSTRG.1289.1 chr15 66830814 66837384 - 6571 -0.4186882 2.8047322 0.2040074 0.3522863
MSTRG.1295.1 chr15 67089158 67112343 - 23186 0.2719343 3.4368247 0.5904495 0.7397088
MSTRG.1296.1 chr15 67145445 67149717 - 4273 -1.727924 2.9722856 9.945746E-06 6.053994E-05
MSTRG.1297.1 chr15 66187300 66546110 - 358811 -1.52187 6.7213982 0.009381861 0.02886258
MSTRG.1297.2 chr15 66187425 66546110 - 358686 -1.517681 6.7181923 0.009552287 0.02930238
MSTRG.1298.1 chr15 66265313 66313390 - 48078 0.1931043 5.0892151 0.7187383 0.8404649
MSTRG.13.1 chr15 21283155 21290602 - 7448 -0.3117964 2.3386483 0.7635686 0.874201
MSTRG.1300.1 chr15 66445631 66559102 - 113472 0.1626045 3.4978455 0.6951812 0.8212454
MSTRG.1304.1 chr15 66619418 66679084 - 59667 -0.2868655 7.4043131 0.1728326 0.3102553
MSTRG.1304.2 chr15 66627548 66679084 - 51537 -0.1551404 5.9039244 0.5526613 0.710089
MSTRG.1305.1 chr15 66622283 66626136 - 3854 -0.3476896 6.4554607 0.1394186 0.2632297
MSTRG.1308.1 chr15 66782062 66790148 - 8087 -1.334913 8.5935521 5.395656E-06 3.451764E-05
MSTRG.1313.1 chr15 67489496 67547047 - 57552 -0.6077643 7.4601183 0.03394848 0.08541166
MSTRG.1316.1 chr15 67553175 67708896 - 155722 0.2347014 5.7323578 0.4289944 0.5954844
MSTRG.1319.6 chr15 67807315 67814009 - 6695 -0.1746747 3.8382757 0.5737867 0.7269441
MSTRG.1320.1 chr15 67740381 67965470 - 225090 -0.4963193 8.2823866 0.01597006 0.04545981
MSTRG.1321.1 chr15 67782570 67857855 - 75286 -1.127207 6.8408611 8.254291E-05 0.0004138785
MSTRG.1328.1 chr15 68231601 68232021 - 421 -0.1735928 1.7385066 0.7040912 0.8281029
MSTRG.1329.1 chr15 69565782 69566116 - 335 0.8596247 1.1850361 0.3230505 0.4919545
MSTRG.1331.1 chr15 68426496 68427235 - 740 0.5153729 1.6582209 0.5109796 0.6731553
MSTRG.1331.2 chr15 68426496 68427192 - 697 0.5153729 1.6582209 0.5109796 0.6731553
MSTRG.1331.3 chr15 68426503 68427235 - 733 0.5153729 1.6582209 0.5109796 0.6731553
MSTRG.1332.1 chr15 68426964 68428928 - 1965 0.9583006 1.5691652 0.1136346 0.2242733
MSTRG.1332.2 chr15 68427292 68428928 - 1637 0.9561559 1.459025 0.1217153 0.2362871
MSTRG.1333.1 chr15 68440857 68497281 - 56425 0.312833 8.2838064 0.1779359 0.3174132
MSTRG.1335.10 chr15 68499335 68522083 - 22749 0.2771152 6.905421 0.2523355 0.4107306
MSTRG.1335.11 chr15 68499335 68549546 - 50212 0.2763889 6.9823241 0.2486517 0.4074489
MSTRG.1335.2 chr15 68499333 68522106 - 22774 0.2771152 6.905421 0.2523355 0.4107306
MSTRG.1335.3 chr15 68499333 68522078 - 22746 0.2771152 6.905421 0.2523355 0.4107306
MSTRG.1335.4 chr15 68499333 68549523 - 50191 0.2763889 6.9823241 0.2486517 0.4074489
MSTRG.1335.5 chr15 68499333 68549523 - 50191 0.2763889 6.9823241 0.2486517 0.4074489
MSTRG.1335.6 chr15 68499333 68549523 - 50191 0.2763889 6.9823241 0.2486517 0.4074489
MSTRG.1335.7 chr15 68499333 68522078 - 22746 0.2771152 6.905421 0.2523355 0.4107306
MSTRG.1335.8 chr15 68499335 68522106 - 22772 0.2771152 6.905421 0.2523355 0.4107306
MSTRG.1335.9 chr15 68499335 68522106 - 22772 0.2771152 6.905421 0.2523355 0.4107306
MSTRG.1337.1 chr15 68513771 68515467 - 1697 0.02742282 4.2204538 0.9145722 0.9682173
MSTRG.1337.2 chr15 68514254 68515467 - 1214 0.05730485 4.0067783 0.8334776 0.9290619
MSTRG.1342.1 chr15 69603095 69603412 - 318 1.206537 2.8097615 0.0226974 0.06159312
MSTRG.1343.1 chr15 69618847 69619075 - 229 0.8562463 1.7137114 0.1294194 0.2486933
MSTRG.1344.1 chr15 69651910 69652111 - 202 -1.535064 0.5769763 0.03504583 0.08735945
MSTRG.1351.1 chr15 69911888 69913144 - 1257 -0.384944 3.1896541 0.2427091 0.4013318
MSTRG.1353.1 chr15 69914696 69914896 - 201 1.410105 1.1113692 0.08737802 0.1810066
MSTRG.1356.1 chr15 70664958 70665158 - 201 1.177194 1.1208844 0.1232127 0.2386513
MSTRG.1358.1 chr15 70662705 70662937 - 233 0.007699234 0.947115 0.8577706 0.9429212
MSTRG.1360.1 chr15 70841442 70841688 - 247 -0.4632414 0.7080633 0.5702843 0.723151
MSTRG.1361.1 chr15 70340129 70390245 - 50117 -0.3076663 7.4042208 0.2966911 0.4620368
MSTRG.1361.2 chr15 70340129 70390253 - 50125 -0.3076663 7.4042208 0.2966911 0.4620368
MSTRG.1361.3 chr15 70340129 70390244 - 50116 -0.3076663 7.4042208 0.2966911 0.4620368
MSTRG.1364.1 chr15 71427157 71427562 - 406 -0.05961523 0.8308458 1 1
MSTRG.1367.1 chr15 68807021 68807258 - 238 -1.602048 2.6706676 0.0006672791 0.002765115
MSTRG.1369.1 chr15 68993760 69057417 - 63658 -2.901149 7.5583591 9.229705E-29 7.87663E-27
MSTRG.1378.1 chr15 69151236 69257360 - 106125 0.2830112 6.0458214 0.3034131 0.4689112
MSTRG.1378.10 chr15 69151269 69153173 - 1905 0.1735675 4.1390362 0.6855959 0.8141741
MSTRG.1378.11 chr15 69151269 69153173 - 1905 0.1735675 4.1390362 0.6855959 0.8141741
MSTRG.1378.12 chr15 69151269 69153173 - 1905 0.1735675 4.1390362 0.6855959 0.8141741
MSTRG.1378.13 chr15 69256397 69257899 - 1503 0.3452778 3.7616012 0.324205 0.4926576
MSTRG.1378.14 chr15 69256399 69257919 - 1521 0.3452778 3.7616012 0.324205 0.4926576
MSTRG.1378.15 chr15 69256399 69257919 - 1521 0.3452778 3.7616012 0.324205 0.4926576
MSTRG.1378.16 chr15 69256399 69257899 - 1501 0.3452778 3.7616012 0.324205 0.4926576
MSTRG.1378.2 chr15 69151236 69257360 - 106125 0.2830112 6.0458214 0.3034131 0.4689112
MSTRG.1378.3 chr15 69151248 69153461 - 2214 0.2169204 4.6752359 0.5825489 0.7327775
MSTRG.1378.4 chr15 69151248 69153094 - 1847 0.2181019 4.1195676 0.6022582 0.7487867
MSTRG.1378.5 chr15 69151248 69153461 - 2214 0.2169204 4.6752359 0.5825489 0.7327775
MSTRG.1378.6 chr15 69151248 69153461 - 2214 0.2169204 4.6752359 0.5825489 0.7327775
MSTRG.1378.7 chr15 69151269 69153173 - 1905 0.1735675 4.1390362 0.6855959 0.8141741
MSTRG.1378.8 chr15 69151269 69153173 - 1905 0.1735675 4.1390362 0.6855959 0.8141741
MSTRG.1378.9 chr15 69151269 69257899 - 106631 0.310627 6.1671777 0.2428495 0.4013318
MSTRG.138.1 chr15 27248379 27249808 - 1430 0.378963 3.0300083 0.2695209 0.4334888
MSTRG.138.2 chr15 27248781 27249598 - 818 -0.3253696 1.6223832 0.593612 0.7422817
MSTRG.1387.1 chr15 70937004 71055889 - 118886 2.381138 9.1735301 2.791287E-20 1.017985E-18
MSTRG.1388.1 chr15 71020626 71065397 - 44772 0.2415626 4.7705835 0.5756489 0.7280672
MSTRG.1389.1 chr15 71021391 71027517 - 6127 -0.2678783 3.4445921 0.6115808 0.7572883
MSTRG.1390.1 chr15 71021829 71037691 - 15863 -0.2195408 3.6562532 0.6361108 0.7765408
MSTRG.1393.1 chr15 71071770 71072063 - 294 0.09161333 1.0605765 1 1
MSTRG.1394.1 chr15 71113466 71118190 - 4725 -0.3543629 2.9051209 0.3238058 0.4926576
MSTRG.1397.1 chr15 71163278 71163747 - 470 -0.5749204 3.547513 0.09153862 0.1882387
MSTRG.1398.1 chr15 71164149 71164357 - 209 1.38276 1.0218983 0.2143605 0.3652861
MSTRG.14.1 chr15 21284110 21285343 - 1234 -2.274766 0.7606514 0.03324578 0.08396672
