GeneID	Chr	Start	End	Strand	Length	logFC	logCPM	PValue	FDR
MSTRG.2001	chr15	91835599	91858542	+	22944	-7.5094701	8.3810011	8.029144E-37	3.367334E-34
MSTRG.2001	chr15	91835599	91858558	+	22960	-7.5094701	8.3810011	8.029144E-37	3.367334E-34
MSTRG.1429	chr15	74027753	74032983	-	5231	-4.1909144	6.2219878	9.210159E-37	3.708133E-34
MSTRG.1429	chr15	74027772	74032983	-	5212	-4.1909144	6.2219878	9.210159E-37	3.708133E-34
MSTRG.1429	chr15	74027772	74032983	-	5212	-4.1909144	6.2219878	9.210159E-37	3.708133E-34
MSTRG.611	chr15	45668799	45669017	-	219	-4.549665	9.0892048	1.497042E-36	5.870739E-34
MSTRG.611	chr15	45668799	45669017	-	219	-4.549665	9.0892048	1.497042E-36	5.870739E-34
MSTRG.2001	chr15	91835599	91850123	+	14525	-7.7292054	8.3559575	2.143124E-36	8.296636E-34
MSTRG.2001	chr15	91835599	91847703	+	12105	-7.7213972	8.3486411	2.547206E-36	9.736132E-34
MSTRG.2001	chr15	91835599	91844669	+	9071	-7.714829	8.341902	3.299421E-36	1.245366E-33
MSTRG.2001	chr15	91835599	91844539	+	8941	-7.7145379	8.3416345	3.383366E-36	1.245904E-33
MSTRG.2001	chr15	91835599	91844539	+	8941	-7.7145379	8.3416345	3.383366E-36	1.245904E-33
MSTRG.2001	chr15	91835599	91846426	+	10828	-7.7184087	8.3453211	3.882754E-36	1.412574E-33
MSTRG.864	chr15	51975276	51975321	+	46	-11.5706056	4.8443229	8.824093E-36	3.134733E-33
MSTRG.864	chr15	51975276	51975321	+	46	-11.5706056	4.8443229	8.824093E-36	3.134733E-33
MSTRG.1429	chr15	74027779	74032817	-	5039	-4.2567884	5.8347451	1.011811E-35	3.511798E-33
MSTRG.1429	chr15	74027791	74032817	-	5027	-4.2567884	5.8347451	1.011811E-35	3.511798E-33
MSTRG.783	chr15	41148090	41148260	+	171	5.7375327	4.0823971	1.64845E-35	5.530734E-33
MSTRG.783	chr15	41148090	41148260	+	171	5.7375327	4.0823971	1.64845E-35	5.530734E-33
MSTRG.783	chr15	41148090	41148260	+	171	5.7375327	4.0823971	1.64845E-35	5.530734E-33
MSTRG.1470	chr15	72452147	72454353	-	2207	4.1208086	5.5291089	1.03218E-34	3.425022E-32
MSTRG.783	chr15	41145687	41145825	+	139	6.1657547	4.0962441	1.47413E-34	4.735407E-32
MSTRG.783	chr15	41145687	41145825	+	139	6.1657547	4.0962441	1.47413E-34	4.735407E-32
MSTRG.783	chr15	41145687	41145825	+	139	6.1657547	4.0962441	1.47413E-34	4.735407E-32
MSTRG.611	chr15	45653322	45654419	-	1098	-4.1673798	11.3500204	2.256994E-34	7.173914E-32
MSTRG.783	chr15	41146595	41146720	+	126	6.775912	3.7444951	2.73821E-34	8.437039E-32
MSTRG.783	chr15	41146595	41146720	+	126	6.775912	3.7444951	2.73821E-34	8.437039E-32
MSTRG.783	chr15	41146595	41146720	+	126	6.775912	3.7444951	2.73821E-34	8.437039E-32
MSTRG.611	chr15	45658569	45658706	-	138	-3.958623	9.2277293	1.301453E-33	3.929868E-31
MSTRG.611	chr15	45658569	45658706	-	138	-3.958623	9.2277293	1.301453E-33	3.929868E-31
MSTRG.864	chr15	51974714	51974766	+	53	-11.4070238	4.6968176	1.334792E-33	3.990633E-31
MSTRG.611	chr15	45653794	45654419	-	626	-4.1977069	10.7488993	1.621663E-33	4.800758E-31
MSTRG.1081	chr15	55495164	55497903	-	2740	3.8299422	7.411734	4.423817E-33	1.248426E-30
MSTRG.1081	chr15	55495164	55497903	-	2740	3.8299422	7.411734	4.423817E-33	1.248426E-30
MSTRG.1081	chr15	55495164	55497903	-	2740	3.8299422	7.411734	4.423817E-33	1.248426E-30
MSTRG.1081	chr15	55495164	55497903	-	2740	3.8299422	7.411734	4.423817E-33	1.248426E-30
MSTRG.1081	chr15	55495164	55497903	-	2740	3.8299422	7.411734	4.423817E-33	1.248426E-30
MSTRG.1717	chr15	80885941	80890277	+	4337	-4.566714	8.9576295	5.205466E-33	1.403431E-30
MSTRG.1717	chr15	80885941	80890278	+	4338	-4.566714	8.9576295	5.205466E-33	1.403431E-30
MSTRG.1717	chr15	80885941	80890278	+	4338	-4.566714	8.9576295	5.205466E-33	1.403431E-30
MSTRG.1717	chr15	80885941	80890275	+	4335	-4.566714	8.9576295	5.205466E-33	1.403431E-30
MSTRG.1717	chr15	80885941	80890278	+	4338	-4.566714	8.9576295	5.205466E-33	1.403431E-30
MSTRG.1524	chr15	75308934	75309090	+	157	-6.6861839	5.2591959	6.172204E-33	1.592956E-30
MSTRG.1524	chr15	75308934	75309090	+	157	-6.6861839	5.2591959	6.172204E-33	1.592956E-30
MSTRG.1524	chr15	75308934	75309090	+	157	-6.6861839	5.2591959	6.172204E-33	1.592956E-30
MSTRG.1524	chr15	75308934	75309090	+	157	-6.6861839	5.2591959	6.172204E-33	1.592956E-30
MSTRG.1524	chr15	75308934	75309090	+	157	-6.6861839	5.2591959	6.172204E-33	1.592956E-30
MSTRG.1127	chr15	59813453	59815751	+	2299	-5.5150526	5.4380654	2.697708E-32	6.267418E-30
MSTRG.1127	chr15	59813453	59815985	+	2533	-5.5200067	5.4423862	2.732052E-32	6.267418E-30
MSTRG.1127	chr15	59813453	59815979	+	2527	-5.5200067	5.4423862	2.732052E-32	6.267418E-30
MSTRG.1127	chr15	59813453	59815905	+	2453	-5.5200067	5.4423862	2.732052E-32	6.267418E-30
MSTRG.1038	chr15	57921898	57922052	+	155	5.3971977	7.8977238	2.739764E-32	6.267418E-30
MSTRG.1038	chr15	57921898	57922052	+	155	5.3971977	7.8977238	2.739764E-32	6.267418E-30
MSTRG.1038	chr15	57921898	57922052	+	155	5.3971977	7.8977238	2.739764E-32	6.267418E-30
MSTRG.1038	chr15	57921898	57922052	+	155	5.3971977	7.8977238	2.739764E-32	6.267418E-30
MSTRG.1038	chr15	57921898	57922052	+	155	5.3971977	7.8977238	2.739764E-32	6.267418E-30
MSTRG.1038	chr15	57921898	57922052	+	155	5.3971977	7.8977238	2.739764E-32	6.267418E-30
MSTRG.1038	chr15	57921898	57922052	+	155	5.3971977	7.8977238	2.739764E-32	6.267418E-30
MSTRG.1038	chr15	57921898	57922052	+	155	5.3971977	7.8977238	2.739764E-32	6.267418E-30
MSTRG.1038	chr15	57921898	57922052	+	155	5.3971977	7.8977238	2.739764E-32	6.267418E-30
MSTRG.1038	chr15	57921898	57922052	+	155	5.3971977	7.8977238	2.739764E-32	6.267418E-30
MSTRG.1038	chr15	57921898	57922052	+	155	5.3971977	7.8977238	2.739764E-32	6.267418E-30
MSTRG.611	chr15	45656995	45657058	-	64	-4.1651607	8.9626522	2.867921E-31	6.462667E-29
MSTRG.611	chr15	45656995	45657058	-	64	-4.1651607	8.9626522	2.867921E-31	6.462667E-29
MSTRG.902	chr15	52100617	52108558	+	7942	-4.514066	9.4484799	3.324064E-31	7.3804E-29
MSTRG.902	chr15	52100617	52108558	+	7942	-4.514066	9.4484799	3.324064E-31	7.3804E-29
MSTRG.723	chr15	43813522	43821706	+	8185	-5.894147	10.0282303	7.698585E-31	1.68454E-28
MSTRG.723	chr15	43813522	43821706	+	8185	-5.894147	10.0282303	7.698585E-31	1.68454E-28
MSTRG.1524	chr15	75310759	75310876	+	118	-6.1029899	5.5968041	1.558401E-30	3.267881E-28
MSTRG.1524	chr15	75310759	75310876	+	118	-6.1029899	5.5968041	1.558401E-30	3.267881E-28
MSTRG.1524	chr15	75310759	75310876	+	118	-6.1029899	5.5968041	1.558401E-30	3.267881E-28
MSTRG.1524	chr15	75310759	75310876	+	118	-6.1029899	5.5968041	1.558401E-30	3.267881E-28
MSTRG.1524	chr15	75310759	75310876	+	118	-6.1029899	5.5968041	1.558401E-30	3.267881E-28
MSTRG.1524	chr15	75310759	75310876	+	118	-6.1029899	5.5968041	1.558401E-30	3.267881E-28
MSTRG.646	chr15	45456977	45457776	+	800	4.6988376	5.2460585	2.301911E-30	4.760856E-28
MSTRG.646	chr15	45456977	45457776	+	800	4.6988376	5.2460585	2.301911E-30	4.760856E-28
MSTRG.817	chr15	41870084	41871536	+	1453	-3.9277879	6.510016	3.507242E-30	7.2044E-28
MSTRG.1429	chr15	74032219	74032983	-	765	-3.8315874	5.7847761	7.684832E-30	1.567913E-27
MSTRG.1368	chr15	69018182	69020144	+	1963	-3.4963963	6.9222898	1.468742E-29	2.937095E-27
MSTRG.1368	chr15	69018182	69020144	+	1963	-3.4963963	6.9222898	1.468742E-29	2.937095E-27
MSTRG.1368	chr15	69018182	69020144	+	1963	-3.4963963	6.9222898	1.468742E-29	2.937095E-27
MSTRG.1013	chr15	54304845	54308083	+	3239	-8.245742	4.7293201	3.946366E-29	7.788526E-27
MSTRG.1013	chr15	54304845	54308083	+	3239	-8.245742	4.7293201	3.946366E-29	7.788526E-27
MSTRG.1771	chr15	83332553	83332727	-	175	-6.6703258	4.461944	5.004731E-29	9.687363E-27
MSTRG.1771	chr15	83332553	83332727	-	175	-6.6703258	4.461944	5.004731E-29	9.687363E-27
MSTRG.1771	chr15	83332553	83332727	-	175	-6.6703258	4.461944	5.004731E-29	9.687363E-27
MSTRG.1038	chr15	57924632	57924757	+	126	5.3746287	7.598135	8.563101E-29	1.548332E-26
MSTRG.1038	chr15	57924632	57924757	+	126	5.3746287	7.598135	8.563101E-29	1.548332E-26
MSTRG.1038	chr15	57924632	57924757	+	126	5.3746287	7.598135	8.563101E-29	1.548332E-26
MSTRG.1038	chr15	57924632	57924757	+	126	5.3746287	7.598135	8.563101E-29	1.548332E-26
MSTRG.1038	chr15	57924632	57924757	+	126	5.3746287	7.598135	8.563101E-29	1.548332E-26
MSTRG.1038	chr15	57924632	57924757	+	126	5.3746287	7.598135	8.563101E-29	1.548332E-26
MSTRG.1038	chr15	57924632	57924757	+	126	5.3746287	7.598135	8.563101E-29	1.548332E-26
MSTRG.1038	chr15	57924632	57924757	+	126	5.3746287	7.598135	8.563101E-29	1.548332E-26
MSTRG.1038	chr15	57924632	57924757	+	126	5.3746287	7.598135	8.563101E-29	1.548332E-26
MSTRG.1038	chr15	57924632	57924757	+	126	5.3746287	7.598135	8.563101E-29	1.548332E-26
MSTRG.1038	chr15	57924632	57924757	+	126	5.3746287	7.598135	8.563101E-29	1.548332E-26
MSTRG.759	chr15	40659259	40668560	+	9302	-4.9522341	5.7468044	1.323106E-28	2.363602E-26
MSTRG.611	chr15	45656098	45656214	-	117	-3.9208638	9.1394326	1.330681E-28	2.363602E-26
MSTRG.611	chr15	45656098	45656214	-	117	-3.9208638	9.1394326	1.330681E-28	2.363602E-26
MSTRG.759	chr15	40659259	40667058	+	7800	-4.8828371	5.5811732	4.751387E-28	8.390228E-26
MSTRG.1524	chr15	75310211	75310312	+	102	-5.8083137	5.1299835	6.787126E-28	1.157876E-25
MSTRG.1524	chr15	75310211	75310312	+	102	-5.8083137	5.1299835	6.787126E-28	1.157876E-25
MSTRG.1524	chr15	75310211	75310312	+	102	-5.8083137	5.1299835	6.787126E-28	1.157876E-25
MSTRG.1524	chr15	75310211	75310312	+	102	-5.8083137	5.1299835	6.787126E-28	1.157876E-25
MSTRG.1524	chr15	75310211	75310312	+	102	-5.8083137	5.1299835	6.787126E-28	1.157876E-25
MSTRG.1524	chr15	75310211	75310312	+	102	-5.8083137	5.1299835	6.787126E-28	1.157876E-25
MSTRG.759	chr15	40659259	40666624	+	7366	-4.9328461	5.5467438	1.312235E-27	2.226082E-25
MSTRG.759	chr15	40659259	40665677	+	6419	-5.3265184	5.4648961	1.347039E-27	2.272357E-25
MSTRG.1717	chr15	80806661	80806746	+	86	-4.702124	4.6053024	1.406751E-27	2.3086E-25
MSTRG.1717	chr15	80806661	80806746	+	86	-4.702124	4.6053024	1.406751E-27	2.3086E-25
MSTRG.1717	chr15	80806661	80806746	+	86	-4.702124	4.6053024	1.406751E-27	2.3086E-25
MSTRG.1717	chr15	80806661	80806746	+	86	-4.702124	4.6053024	1.406751E-27	2.3086E-25
MSTRG.1717	chr15	80806661	80806746	+	86	-4.702124	4.6053024	1.406751E-27	2.3086E-25
MSTRG.759	chr15	40659259	40666575	+	7317	-4.9315524	5.5455222	1.473061E-27	2.404354E-25
MSTRG.646	chr15	45440470	45440645	+	176	5.5662159	3.8809381	1.507163E-27	2.433706E-25
MSTRG.646	chr15	45440470	45440645	+	176	5.5662159	3.8809381	1.507163E-27	2.433706E-25
MSTRG.144	chr15	26806079	26806323	-	245	-5.3350118	4.5045297	1.734792E-27	2.728321E-25
MSTRG.144	chr15	26806079	26806323	-	245	-5.3350118	4.5045297	1.734792E-27	2.728321E-25
MSTRG.144	chr15	26806079	26806323	-	245	-5.3350118	4.5045297	1.734792E-27	2.728321E-25
MSTRG.144	chr15	26806079	26806323	-	245	-5.3350118	4.5045297	1.734792E-27	2.728321E-25
MSTRG.144	chr15	26806079	26806323	-	245	-5.3350118	4.5045297	1.734792E-27	2.728321E-25
MSTRG.646	chr15	45453936	45454168	+	233	5.3980141	4.0496461	1.848461E-27	2.87712E-25
MSTRG.646	chr15	45453936	45454168	+	233	5.3980141	4.0496461	1.848461E-27	2.87712E-25
MSTRG.646	chr15	45444484	45444714	+	231	5.1437826	3.9603586	2.263743E-27	3.487551E-25
MSTRG.646	chr15	45444484	45444714	+	231	5.1437826	3.9603586	2.263743E-27	3.487551E-25
MSTRG.1013	chr15	54305101	54308083	+	2983	-8.1272733	4.6240697	2.329106E-27	3.570034E-25
MSTRG.1717	chr15	80800497	80800599	+	103	-4.484563	4.4169618	5.093632E-27	7.614223E-25
MSTRG.1717	chr15	80800497	80800599	+	103	-4.484563	4.4169618	5.093632E-27	7.614223E-25
MSTRG.1717	chr15	80800497	80800599	+	103	-4.484563	4.4169618	5.093632E-27	7.614223E-25
MSTRG.1717	chr15	80800497	80800599	+	103	-4.484563	4.4169618	5.093632E-27	7.614223E-25
MSTRG.1717	chr15	80800497	80800599	+	103	-4.484563	4.4169618	5.093632E-27	7.614223E-25
MSTRG.783	chr15	41145322	41145449	+	128	5.7499297	3.5418791	5.461281E-27	8.044334E-25
MSTRG.783	chr15	41145322	41145449	+	128	5.7499297	3.5418791	5.461281E-27	8.044334E-25
MSTRG.783	chr15	41145322	41145449	+	128	5.7499297	3.5418791	5.461281E-27	8.044334E-25
MSTRG.1524	chr15	75305018	75305146	+	129	-5.853208	4.8703941	6.294945E-27	8.842143E-25
MSTRG.1524	chr15	75305018	75305146	+	129	-5.853208	4.8703941	6.294945E-27	8.842143E-25
MSTRG.1524	chr15	75305018	75305146	+	129	-5.853208	4.8703941	6.294945E-27	8.842143E-25
MSTRG.1524	chr15	75305018	75305146	+	129	-5.853208	4.8703941	6.294945E-27	8.842143E-25
MSTRG.1524	chr15	75305018	75305146	+	129	-5.853208	4.8703941	6.294945E-27	8.842143E-25
MSTRG.1524	chr15	75305018	75305146	+	129	-5.853208	4.8703941	6.294945E-27	8.842143E-25
MSTRG.290	chr15	29385278	29385423	+	146	-5.0964903	4.524896	6.325019E-27	8.842143E-25
MSTRG.290	chr15	29385278	29385423	+	146	-5.0964903	4.524896	6.325019E-27	8.842143E-25
MSTRG.290	chr15	29385278	29385423	+	146	-5.0964903	4.524896	6.325019E-27	8.842143E-25
MSTRG.290	chr15	29385278	29385423	+	146	-5.0964903	4.524896	6.325019E-27	8.842143E-25
MSTRG.290	chr15	29385278	29385423	+	146	-5.0964903	4.524896	6.325019E-27	8.842143E-25
MSTRG.759	chr15	40659259	40663256	+	3998	-5.2484503	5.1680644	6.399298E-27	8.873241E-25
MSTRG.290	chr15	29397582	29397761	+	180	-4.8967322	4.6840825	6.523578E-27	8.873241E-25
MSTRG.290	chr15	29397582	29397761	+	180	-4.8967322	4.6840825	6.523578E-27	8.873241E-25
MSTRG.290	chr15	29397582	29397761	+	180	-4.8967322	4.6840825	6.523578E-27	8.873241E-25
MSTRG.290	chr15	29397582	29397761	+	180	-4.8967322	4.6840825	6.523578E-27	8.873241E-25
MSTRG.290	chr15	29397582	29397761	+	180	-4.8967322	4.6840825	6.523578E-27	8.873241E-25
MSTRG.290	chr15	29393802	29393987	+	186	-4.8682073	4.5917232	6.781994E-27	8.992532E-25
MSTRG.290	chr15	29393802	29393987	+	186	-4.8682073	4.5917232	6.781994E-27	8.992532E-25
MSTRG.290	chr15	29393802	29393987	+	186	-4.8682073	4.5917232	6.781994E-27	8.992532E-25
MSTRG.290	chr15	29393802	29393987	+	186	-4.8682073	4.5917232	6.781994E-27	8.992532E-25
MSTRG.290	chr15	29393802	29393987	+	186	-4.8682073	4.5917232	6.781994E-27	8.992532E-25
MSTRG.759	chr15	40659259	40664681	+	5423	-5.2463942	5.3626885	6.789963E-27	8.992532E-25
MSTRG.1717	chr15	80762559	80762772	+	214	-4.5123367	4.999674	8.846318E-27	1.146452E-24
MSTRG.1717	chr15	80762559	80762772	+	214	-4.5123367	4.999674	8.846318E-27	1.146452E-24
MSTRG.1717	chr15	80762559	80762772	+	214	-4.5123367	4.999674	8.846318E-27	1.146452E-24
MSTRG.1717	chr15	80762559	80762772	+	214	-4.5123367	4.999674	8.846318E-27	1.146452E-24
MSTRG.1717	chr15	80762559	80762772	+	214	-4.5123367	4.999674	8.846318E-27	1.146452E-24
MSTRG.1717	chr15	80855429	80855580	+	152	-3.955673	4.9393359	1.179838E-26	1.46775E-24
MSTRG.1717	chr15	80855429	80855580	+	152	-3.955673	4.9393359	1.179838E-26	1.46775E-24
MSTRG.1717	chr15	80855429	80855580	+	152	-3.955673	4.9393359	1.179838E-26	1.46775E-24
MSTRG.1717	chr15	80855429	80855580	+	152	-3.955673	4.9393359	1.179838E-26	1.46775E-24
MSTRG.1717	chr15	80855429	80855580	+	152	-3.955673	4.9393359	1.179838E-26	1.46775E-24
MSTRG.1038	chr15	57929893	57929972	+	80	5.4870162	7.5355384	1.210325E-26	1.46775E-24
MSTRG.1038	chr15	57929893	57929972	+	80	5.4870162	7.5355384	1.210325E-26	1.46775E-24
MSTRG.1038	chr15	57929893	57929972	+	80	5.4870162	7.5355384	1.210325E-26	1.46775E-24
MSTRG.1038	chr15	57929893	57929972	+	80	5.4870162	7.5355384	1.210325E-26	1.46775E-24
MSTRG.1038	chr15	57929893	57929972	+	80	5.4870162	7.5355384	1.210325E-26	1.46775E-24
MSTRG.1038	chr15	57929893	57929972	+	80	5.4870162	7.5355384	1.210325E-26	1.46775E-24
MSTRG.1038	chr15	57929893	57929972	+	80	5.4870162	7.5355384	1.210325E-26	1.46775E-24
MSTRG.1038	chr15	57929893	57929972	+	80	5.4870162	7.5355384	1.210325E-26	1.46775E-24
MSTRG.1038	chr15	57929893	57929972	+	80	5.4870162	7.5355384	1.210325E-26	1.46775E-24
MSTRG.1038	chr15	57929893	57929972	+	80	5.4870162	7.5355384	1.210325E-26	1.46775E-24
MSTRG.1038	chr15	57929893	57929972	+	80	5.4870162	7.5355384	1.210325E-26	1.46775E-24
MSTRG.2001	chr15	91769103	91769944	+	842	-7.5064795	5.810332	1.585791E-26	1.829612E-24
MSTRG.2001	chr15	91769103	91769944	+	842	-7.5064795	5.810332	1.585791E-26	1.829612E-24
MSTRG.2001	chr15	91769103	91769944	+	842	-7.5064795	5.810332	1.585791E-26	1.829612E-24
MSTRG.2001	chr15	91769103	91769944	+	842	-7.5064795	5.810332	1.585791E-26	1.829612E-24
MSTRG.2001	chr15	91769103	91769944	+	842	-7.5064795	5.810332	1.585791E-26	1.829612E-24
MSTRG.2001	chr15	91769103	91769944	+	842	-7.5064795	5.810332	1.585791E-26	1.829612E-24
MSTRG.2001	chr15	91769103	91769944	+	842	-7.5064795	5.810332	1.585791E-26	1.829612E-24
MSTRG.1038	chr15	57931638	57931743	+	106	5.4527572	7.6726665	1.617785E-26	1.829612E-24
MSTRG.1038	chr15	57931638	57931743	+	106	5.4527572	7.6726665	1.617785E-26	1.829612E-24
MSTRG.1038	chr15	57931638	57931743	+	106	5.4527572	7.6726665	1.617785E-26	1.829612E-24
MSTRG.1038	chr15	57931638	57931743	+	106	5.4527572	7.6726665	1.617785E-26	1.829612E-24
MSTRG.1038	chr15	57931638	57931743	+	106	5.4527572	7.6726665	1.617785E-26	1.829612E-24
